PATRON,4.9094,,mg/L,1.3,0.0006,0.0509,1,1,1,0.0503,0.0516,0.0509
BLANCO,0.0062,,mg/L,>100,0.0002,0.0001,1,1,1,0.0002,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,36.5,0.0002,-0.0006,1,1,1,-0.0009,-0.0006,-0.0004
FASE 1,0.0279,,mg/L,28.8,0.0001,0.0003,1,1,1,0.0004,0.0003,0.0002
PATRON,4.9287,,mg/L,1.7,0.0009,0.0511,1,1,1,0.0508,0.0521,0.0505
FASE 2,0.0492,,mg/L,23.1,0.0001,0.0005,1,1,1,0.0006,0.0004,0.0006
FASE 3,0.0537,,mg/L,30.8,0.0002,0.0006,1,1,1,0.0008,0.0005,0.0005
PATRON,4.9041,,mg/L,1.2,0.0006,0.0509,1,1,1,0.0509,0.0515,0.0502
BLANCO,0.0242,,mg/L,17.8,0,0.0003,1,1,1,0.0002,0.0003,0.0003
BLANCO REACTIVO,0,,mg/L,32.8,0.0002,-0.0006,1,1,1,-0.0008,-0.0004,-0.0006
VSP NORTE,0.0165,,mg/L,66.4,0.0001,0.0002,1,1,1,0.0002,0.0003,0.0001
CELDA 8.1,0.0381,,mg/L,27.2,0.0001,0.0004,1,1,1,0.0004,0.0005,0.0003
CELDA 8.2,0.0313,,mg/L,69.5,0.0002,0.0003,1,1,1,0.0002,0.0002,0.0006
CELDA 8.3,0.4251,,mg/L,7.6,0.0003,0.0045,1,1,1,0.0041,0.0048,0.0046
PATRON,4.9099,,mg/L,0.3,0.0002,0.0509,1,1,1,0.0509,0.0511,0.0508
BLANCO,0.0356,,mg/L,50,0.0002,0.0004,1,1,1,0.0004,0.0002,0.0005
BLANCO REACTIVO,0,,mg/L,28.5,0.0001,-0.0003,1,1,1,-0.0003,-0.0004,-0.0003
