PATRON,4.9498,,mg/L,1.1,0.0516,1,1,1,0.051,0.0519,0.052
BLANCO,-0.0367,,mg/L,42.5,-0.0004,1,1,1,-0.0003,-0.0003,-0.0006
BLANCO REACTIVO,0,,mg/L,3.7,-0.004,1,1,1,-0.004,-0.0039,-0.0042
FASE 1,0.0253,,mg/L,56,0.0003,1,1,1,0.0002,0.0001,0.0004
FASE 2,0.0267,,mg/L,21.7,0.0003,1,1,1,0.0003,0.0003,0.0002
FASE 3,0.0333,,mg/L,31,0.0004,1,1,1,0.0003,0.0003,0.0005
VSP NORTE,0.0106,,mg/L,34.3,0.0001,1,1,1,0.0001,0.0001,0.0002
CELDA 8.1,0.0306,,mg/L,46.7,0.0003,1,1,1,0.0003,0.0002,0.0005
CELDA 8.2,0.0066,,mg/L,>100,0.0001,1,1,1,0,0,0.0003
CELDA 8.3,0.048,,mg/L,33.5,0.0005,1,1,1,0.0007,0.0003,0.0005
PATRON,4.8988,,mg/L,0.6,0.0511,1,1,1,0.0514,0.0511,0.0508
BLANCO,-0.0649,,mg/L,10.7,-0.0007,1,1,1,-0.0006,-0.0007,-0.0008
BLANCO REACTIVO,0,,mg/L,3,-0.0035,1,1,1,-0.0034,-0.0036,-0.0034
