PATRON,0.1506,,mg/L,2.5,0.0002,0.009,0.0001,0.0088,0.0092,0.0089
BLANCO,-0.0006,,mg/L,74.5,0.0002,-0.0002,0.0001,-0.0004,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,62.2,0.0001,-0.0002,0,-0.0001,-0.0001,-0.0003
H,0.0663,,mg/L,1.6,0.0001,0.0038,0.0041,0.0038,0.0039,0.0038
C1,0.0575,,mg/L,3.2,0.0001,0.0033,0.004,0.0032,0.0034,0.0033
C2,0.0449,,mg/L,5.1,0.0001,0.0025,0.0039,0.0026,0.0027,0.0024
PATRON,0.1495,,mg/L,1.7,0.0002,0.0089,-0.0003,0.009,0.0087,0.009
BLANCO,0.0022,,mg/L,>100,0.0001,-0.0001,-0.0005,-0.0002,0,0
BLANCO REACTIVO,0,,mg/L,>100,0.0002,0.0001,-0.0001,-0.0001,0.0003,0.0001
C3,0.0326,,mg/L,36.8,0.0007,0.0018,0.0029,0.0012,0.0025,0.0017
C4,0.0228,,mg/L,69.8,0.0008,0.0012,0.0031,0.0009,0.0006,0.0021
T,0.0116,,mg/L,45.1,0.0002,0.0005,0.0039,0.0004,0.0004,0.0008
PATRON,0.1479,,mg/L,0.8,0.0001,0.0088,0.0001,0.0089,0.0088,0.0088
BLANCO,-0.0043,,mg/L,46,0.0002,-0.0005,0,-0.0007,-0.0005,-0.0002
BLANCO REACTIVO,0,,mg/L,36.2,0.0001,-0.0002,0.0005,-0.0002,-0.0001,-0.0003
DP1,0.0905,,mg/L,4,0.0002,0.0053,0.0049,0.0051,0.0054,0.0055
DP2,0.1149,,mg/L,15.5,0.0011,0.0068,0.0034,0.0062,0.0062,0.008
DP3,0.0455,,mg/L,5.4,0.0001,0.0026,0.0038,0.0026,0.0027,0.0024
PATRON,0.1476,,mg/L,2.5,0.0002,0.0088,0.0009,0.0085,0.0089,0.009
BLANCO,-0.0004,,mg/L,68.6,0.0002,-0.0002,0.0008,-0.0002,-0.0001,-0.0004
BLANCO REACTIVO,0,,mg/L,8.6,0,-0.0003,0.0007,-0.0003,-0.0003,-0.0003
DP4,0.0313,,mg/L,9.9,0.0002,0.0017,0.0045,0.0019,0.0015,0.0017
DP5,0.0119,,mg/L,20.4,0.0001,0.0005,0.0052,0.0004,0.0005,0.0006
DP6,0.0032,,mg/L,>100,0.0001,0,0.0053,0.0001,-0.0001,0
PATRON,0.149,,mg/L,1.6,0.0001,0.0089,0.0013,0.009,0.0089,0.0087
BLANCO,-0.0019,,mg/L,47.5,0.0001,-0.0003,0.0018,-0.0002,-0.0003,-0.0005
BLANCO REACTIVO,0,,mg/L,38.1,0.0003,-0.0007,0.0013,-0.0007,-0.001,-0.0005
ELY1,0.0477,,mg/L,1.3,0,0.0027,0.0051,0.0027,0.0027,0.0027
ELY2,0.0327,,mg/L,6.4,0.0001,0.0018,0.0054,0.0018,0.0019,0.0017
ELY3,0.0273,,mg/L,28.9,0.0004,0.0015,0.0051,0.0012,0.0012,0.002
PATRON,0.1506,,mg/L,6.6,0.0006,0.009,0.002,0.0091,0.0096,0.0084
BLANCO,0.0017,,mg/L,>100,0.0003,-0.0001,0.0018,0.0002,-0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,34,0.0002,-0.0007,0.0013,-0.0008,-0.0004,-0.0008
ELY4,0.016,,mg/L,63.8,0.0005,0.0008,0.0057,0.0003,0.0013,0.0008
ELY5,0.0105,,mg/L,>100,0.0007,0.0004,0.0054,0,0,0.0013
PATRON,0.1504,,mg/L,1,0.0001,0.009,0.0019,0.009,0.0089,0.0091
BLANCO,-0.0033,,mg/L,35.6,0.0001,-0.0004,0.0021,-0.0004,-0.0002,-0.0005
BLANCO REACTIVO,0,,mg/L,17,0.0001,-0.0008,0.0016,-0.0009,-0.0006,-0.0008
