PATRON,4.8579,,mg/L,0.6,0.0492,1,1,1,0.0492,0.0494,0.0488
BLANCO,0.0226,,mg/L,19.4,0.0002,1,1,1,0.0003,0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,12.7,-0.0002,1,1,1,-0.0002,-0.0002,-0.0002
FASE 1,0.0129,,mg/L,57.8,0.0001,1,1,1,0.0002,0.0001,0.0001
FASE 2,0.0307,,mg/L,30.5,0.0003,1,1,1,0.0004,0.0004,0.0002
FASE 3,0.0175,,mg/L,33.3,0.0002,1,1,1,0.0001,0.0001,0.0003
VSP NORTE,0.025,,mg/L,33.7,0.0003,1,1,1,0.0003,0.0003,0.0002
CELDA 8.1,0.0227,,mg/L,64.5,0.0002,1,1,1,0.0001,0.0003,0.0003
CELDA 8.2,0.0111,,mg/L,>100,0.0001,1,1,1,0.0004,0,0
CELDA 8.3,0.0298,,mg/L,35.6,0.0003,1,1,1,0.0003,0.0002,0.0004
PATRON,4.9461,,mg/L,0.3,0.05,1,1,1,0.0499,0.05,0.0502
BLANCO,0.0225,,mg/L,22.3,0.0002,1,1,1,0.0002,0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,65.4,-0.0001,1,1,1,-0.0001,-0.0001,-0.0002
