PATRON,4.9001,,mg/L,1.3,0.0512,1,1,1,0.0505,0.0514,0.0518
BLANCO,-0.0061,,mg/L,>100,-0.0001,1,1,1,-0.0002,0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,30.2,0.0003,1,1,1,0.0002,0.0003,0.0003
FASE 1,0.0132,,mg/L,>100,0.0001,1,1,1,0.0004,0,0
PATRON,4.9178,,mg/L,1.4,0.0514,1,1,1,0.0508,0.0513,0.0522
FASE 2,0.0113,,mg/L,>100,0.0001,1,1,1,0,0,0.0003
FASE 3,0.0164,,mg/L,73.3,0.0002,1,1,1,0.0003,0.0001,0.0001
PATRON,4.9201,,mg/L,0.7,0.0514,1,1,1,0.0518,0.0514,0.0511
BLANCO,-0.0028,,mg/L,>100,0,1,1,1,-0.0001,0,0
BLANCO REACTIVO,0,,mg/L,43.8,0.0005,1,1,1,0.0003,0.0006,0.0007
VSP NORTE,0.0077,,mg/L,99.4,0.0001,1,1,1,0.0002,0.0001,0
CELDA 8.1,0.018,,mg/L,63.8,0.0002,1,1,1,0.0002,0.0003,0.0001
CELDA 8.2,0.0262,,mg/L,54.7,0.0003,1,1,1,0.0001,0.0004,0.0003
CELDA 8.3,0.0721,,mg/L,37.7,0.0008,1,1,1,0.001,0.0005,0.0008
PATRON,4.9628,,mg/L,0.9,0.0519,1,1,1,0.0513,0.0522,0.0521
BLANCO,0.0215,,mg/L,73.6,0.0002,1,1,1,0.0004,0.0003,0
BLANCO REACTIVO,0,,mg/L,19.4,0.0008,1,1,1,0.0006,0.0009,0.0009
