PATRON,0.051,,mg/L,7.5,0.0002,0.0024,-0.0005,0.0022,0.0024,0.0025
BLANCO,0.0109,,mg/L,20.2,0.0001,0.0003,0.0003,0.0003,0.0002,0.0004
BLANCO REACTIVO,0,,mg/L,>100,0.0003,0.0001,0.0005,0.0004,0.0001,-0.0001
H KCA PO,0.0618,,mg/L,5.2,0.0002,0.0029,0.0032,0.0028,0.0031,0.0028
H KCA PO,0.0629,,mg/L,7.8,0.0002,0.003,0.0001,0.0027,0.0031,0.0031
H KCA PO,0.064,,mg/L,3.6,0.0001,0.003,0.0001,0.003,0.0032,0.003
PATRON,0.0505,,mg/L,11.3,0.0003,0.0023,-0.0012,0.0026,0.0021,0.0024
H KCA PO,0.065,,mg/L,1.7,0.0001,0.0031,0,0.0031,0.003,0.0031
H KCA PO,0.06,,mg/L,4.4,0.0001,0.0028,0,0.0029,0.0027,0.0029
PATRON,0.0477,,mg/L,3.6,0.0001,0.0022,-0.0012,0.0022,0.0021,0.0023
BLANCO,0.0116,,mg/L,24.5,0.0001,0.0003,-0.0015,0.0004,0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,42.9,0.0004,0.0009,-0.0015,0.0005,0.001,0.0012
M1 PO,0.0573,,mg/L,2.4,0.0001,0.0027,-0.0005,0.0026,0.0027,0.0027
M2 PO,0.0461,,mg/L,7.9,0.0002,0.0021,-0.0004,0.002,0.002,0.0023
M3 PO,0.0432,,mg/L,13.8,0.0003,0.002,-0.0007,0.002,0.0017,0.0022
M4 PO,0.0339,,mg/L,21.2,0.0003,0.0015,-0.0008,0.0018,0.0012,0.0014
PATRON,0.0496,,mg/L,7.2,0.0002,0.0023,0.0054,0.0022,0.0022,0.0025
P KCA PO,0.0143,,mg/L,32.3,0.0002,0.0005,0.0085,0.0005,0.0003,0.0006
PATRON,0.0507,,mg/L,3.6,0.0001,0.0023,0.0052,0.0023,0.0024,0.0023
