PATRON,4.8589,,mg/L,4.4,0.0503,1,1,1,0.0491,0.049,0.0529
BLANCO,0.0226,,mg/L,26.1,0.0002,1,1,1,0.0003,0.0002,0.0003
BLANCO REACTIVO,0,,mg/L,>100,0.0001,1,1,1,0.0002,0.0001,-0.0001
FASE 1,-0.0001,,mg/L,>100,0,1,1,1,0,0.0001,-0.0001
FASE 2,0.0026,,mg/L,>100,0,1,1,1,0.0002,0,-0.0001
FASE 3,-0.0005,,mg/L,>100,0,1,1,1,0,-0.0001,0.0001
VSP NORTE,0.0103,,mg/L,>100,0.0001,1,1,1,0,0.0002,0.0001
CELDA 8.1,0.0047,,mg/L,>100,0,1,1,1,0.0001,0,0.0001
CELDA 8.2,0.0008,,mg/L,>100,0,1,1,1,-0.0003,0.0002,0.0001
CELDA 8.3,0.0104,,mg/L,>100,0.0001,1,1,1,0,0.0002,0.0001
PATRON,5.0557,,mg/L,3.1,0.0524,1,1,1,0.0538,0.0527,0.0506
BLANCO,-0.073,,mg/L,21.7,-0.0008,1,1,1,-0.0006,-0.0009,-0.0007
BLANCO REACTIVO,0,,mg/L,14.8,-0.0008,1,1,1,-0.0008,-0.0007,-0.0009
