PATRON,4.8577,,mg/L,0.9,0.0532,0.053,0.0528,0.0537
BLANCO,0.006,,mg/L,>100,0.0001,0.0001,0.0001,0
BLANCO REACTIVO,0,,mg/L,38.5,0.0002,0.0002,0.0002,0.0003
FASE 1,0.0437,,mg/L,10.7,0.0005,0.0005,0.0005,0.0004
FASE 2,0.0616,,mg/L,3.6,0.0007,0.0007,0.0007,0.0007
FASE 3,0.0559,,mg/L,7.8,0.0006,0.0006,0.0007,0.0006
VSP NORTE,0.0513,,mg/L,7.8,0.0006,0.0005,0.0006,0.0006
CELDA 8.1,0.0622,,mg/L,4.6,0.0007,0.0007,0.0007,0.0007
CELDA 8.2,0.0703,,mg/L,5.7,0.0008,0.0008,0.0008,0.0008
CELDA 8.3,0.0768,,mg/L,4.2,0.0009,0.0009,0.0008,0.0009
PATRON,4.8751,,mg/L,1.8,0.0534,0.0525,0.0532,0.0545
BLANCO,0.0196,,mg/L,28.8,0.0002,0.0001,0.0003,0.0003
BLANCO REACTIVO,0,,mg/L,23,0.0006,0.0004,0.0006,0.0007
