PATRON,0.1851,,mg/L,1.1,0.0093,-0.0005,1,1,1,0.0092,0.0094,0.0094
BLANCO,0.0126,,mg/L,28.5,0.0016,-0.0015,1,1,1,0.002,0.0017,0.0011
BLANCO REACTIVO,0,,mg/L,10.8,0.0014,-0.0018,1,1,1,0.0012,0.0014,0.0015
CELDA 8,0.012,,mg/L,50.5,0.0016,0.0037,1,1,1,0.0014,0.0009,0.0024
CANAL,0.0238,,mg/L,32.6,0.0021,0.0024,1,1,1,0.0013,0.0023,0.0026
FASE 1,0.0146,,mg/L,42.3,0.0017,0.0034,1,1,1,0.0016,0.001,0.0024
PATRON,0.2111,,mg/L,8,0.0105,-0.0017,1,1,1,0.0114,0.0098,0.0102
FASE 2,0.0869,,mg/L,10,0.0049,0,1,1,1,0.0046,0.0055,0.0047
FASE 3,0.0604,,mg/L,28.5,0.0037,0.0013,1,1,1,0.003,0.0033,0.005
PATRON,0.2102,,mg/L,4.3,0.0105,-0.0024,1,1,1,0.011,0.0103,0.0101
BLANCO,-0.0014,,mg/L,49.7,0.001,-0.0041,1,1,1,0.0014,0.0011,0.0005
BLANCO REACTIVO,0,,mg/L,21.6,0.0018,-0.002,1,1,1,0.0022,0.0014,0.0019
VSP NORTE,0.0281,,mg/L,15.6,0.0023,0.0006,1,1,1,0.0019,0.0025,0.0024
CELDA 8.1,0.0109,,mg/L,18.9,0.0015,-0.0001,1,1,1,0.0015,0.0018,0.0013
CELDA 8.2,0.0116,,mg/L,34.8,0.0016,-0.0006,1,1,1,0.0014,0.0021,0.0011
CELDA 8.3,0.0056,,mg/L,45.7,0.0013,0.0004,1,1,1,0.0007,0.0019,0.0013
PATRON,0.214,,mg/L,1.8,0.0106,-0.0055,1,1,1,0.0105,0.0108,0.0106
S. RICA,0.0227,,mg/L,25.6,0.0021,-0.0003,1,1,1,0.0027,0.0019,0.0017
PATRON,0.1906,,mg/L,4.1,0.0096,-0.0053,1,1,1,0.01,0.0095,0.0092
BLANCO,0.0013,,mg/L,39.8,0.0011,-0.005,1,1,1,0.0014,0.0013,0.0006
BLANCO REACTIVO,0,,mg/L,16.1,0.0016,-0.0024,1,1,1,0.0013,0.0017,0.0017
TRITURADORA,0.0041,,mg/L,37.5,0.0012,-0.0009,1,1,1,0.0017,0.001,0.0009
VICTORIA,0.0164,,mg/L,5.6,0.0018,-0.0005,1,1,1,0.0018,0.0019,0.0017
CELDA 1,0.0012,,mg/L,63.5,0.0011,-0.0002,1,1,1,0.0019,0.0007,0.0007
CELDA 2,0.0105,,mg/L,21.1,0.0015,-0.0009,1,1,1,0.0016,0.0017,0.0011
CELDA 3,0.0116,,mg/L,30.8,0.0016,-0.0004,1,1,1,0.0014,0.0011,0.0021
CELDA 4A,0.0098,,mg/L,27.7,0.0015,-0.0006,1,1,1,0.001,0.0018,0.0015
CELDA 4B,0.017,,mg/L,23.8,0.0018,-0.0011,1,1,1,0.002,0.0021,0.0013
CELDA 5A,0.0032,,mg/L,25.6,0.0012,0.0008,1,1,1,0.0014,0.0008,0.0013
CELDA 5B,-0.0027,,mg/L,17,0.0009,0.0006,1,1,1,0.0011,0.0008,0.0009
PATRON,0.2031,,mg/L,5.6,0.0101,-0.0045,1,1,1,0.0095,0.0105,0.0104
BLANCO,-0.003,,mg/L,94.6,0.0009,-0.0045,1,1,1,0.0013,-0.0001,0.0014
BLANCO REACTIVO,0,,mg/L,27.4,0.0017,-0.0023,1,1,1,0.002,0.0018,0.0012
