PATRON,4.9063,,mg/L,1.9,0.0523,0.0527,0.0531,0.0512
BLANCO,0.0317,,mg/L,16.8,0.0003,0.0004,0.0003,0.0004
BLANCO REACTIVO,0,,mg/L,2.7,-0.0038,-0.0037,-0.0037,-0.0039
FASE 1,0.0118,,mg/L,57.8,0.0001,0.0001,0.0001,0.0002
FASE 2,0.0269,,mg/L,74.4,0.0003,0.0004,0,0.0004
FASE 3,0.0258,,mg/L,>100,0.0003,0.0006,0,0.0002
VSP NORTE,0.0315,,mg/L,52.4,0.0003,0.0003,0.0002,0.0005
CELDA 8.1,0.0407,,mg/L,6.7,0.0004,0.0004,0.0004,0.0005
CELDA 8.2,0.0285,,mg/L,38.2,0.0003,0.0002,0.0004,0.0003
CELDA 8.3,0.074,,mg/L,11,0.0008,0.0008,0.0009,0.0007
PATRON,4.922,,mg/L,1.3,0.0525,0.052,0.0523,0.0533
BLANCO,-0.0099,,mg/L,>100,-0.0001,-0.0002,0,-0.0001
BLANCO REACTIVO,0,,mg/L,7.8,-0.0024,-0.0023,-0.0022,-0.0026
