Analista,MVG,,,,,,,,,
Fecha de inicio,10:37 a. m. 04/03/2026  GMT: 04:37 p. m. 04/03/2026,,,,,,,,,
Hoja de trabajo,SA008198,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5003,,mg/L,1,0.9,0.0173,0.0005,1,1
,BLANCO,-0.0109,,mg/L,1,85.5,-0.0004,0.0097,1,1
,BLANCO REACTIVO,0,,mg/L,1,39.2,0.0005,0.0092,1,1
,SA008198-001,0.2532,,mg/L,1,0.2,0.0381,0.0062,30.026,7
,SA008198-002,0.2141,,mg/L,1,1.4,0.0321,0.0054,30.012,7
,SA008198-003,0.19,,mg/L,1,0.3,0.0285,0.0057,30.028,7
,SA008198-004,0.1655,,mg/L,1,2.5,0.0247,0.0061,30.011,7
,SA008198-005,0.197,,mg/L,1,0.8,0.0295,0.0059,30.001,7
,PATRON,0.4954,,mg/L,1,1.2,0.0172,-0.0001,1,1
,SA008198-006,0.0021,,mg/L,1,>100,0.0003,0.006,30.041,7
,SA008198-007,0.3056,,mg/L,1,0.8,0.0462,0.0054,30.01,7
,SA008198-009,-0.0005,,mg/L,1,>100,-0.0001,0.0063,30,7
,SA008198-010,0.2965,,mg/L,1,2.4,0.0449,0.0063,30.045,7
,PATRON,0.4967,,mg/L,1,0.5,0.0172,0,1,1
,BLANCO,-0.004,,mg/L,1,>100,-0.0001,0.0099,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,0,-0.0015,1,1
,SA008198-011,0.2647,,mg/L,1,1.3,0.0399,0.0064,30.001,7
,SA008198-012,0.2032,,mg/L,1,1.9,0.0305,0.0065,30.043,7
,SA008198-013,0.1753,,mg/L,1,0.7,0.0262,0.0073,30.004,7
,SA008198-014,0.2848,,mg/L,1,0.9,0.043,0.0062,30.02,7
,SA008198-015,0.2066,,mg/L,1,2.6,0.031,0.0068,30.011,7
,PATRON,0.5189,,mg/L,1,0.7,0.018,-0.0004,1,1
,SA008198-016,0.2165,,mg/L,1,0.7,0.0325,0.0059,30.006,7
,SA008198-017,0.2871,,mg/L,1,0.3,0.0433,0.0057,30.005,7
,SA008198-018,0.4777,,mg/L,1,1.3,0.0695,-0.0067,30.029,7
,SA008198-019,0.6388,,mg/L,1,0.7,0.0983,0.0063,30.011,7
,SA008198-020,0.2001,,mg/L,1,0.3,0.03,0.0057,30.004,7
,PATRON,0.4848,,mg/L,1,2,0.0168,0.0011,1,1
,BLANCO,-0.0146,,mg/L,1,24.3,-0.0005,0.0101,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0001,0.0103,1,1
,SA008198-021,0.5741,,mg/L,1,0.1,0.0883,0.007,30.041,7
,SA008198-022,0.1521,,mg/L,1,2.1,0.0227,0.0071,30.043,7
,SA008198-023,0.045,,mg/L,1,2.2,0.0066,0.0073,30.006,7
,SA008198-024,0.0069,,mg/L,1,31,0.001,0.0062,30.025,7
,SA008198-025,0.0422,,mg/L,1,2.6,0.0062,0.0063,30.045,7
,PATRON,0.4945,,mg/L,1,1.3,0.0171,0.0016,1,1
,SA008198-026,0.0345,,mg/L,1,9.4,0.0051,0.0068,30.01,7
,SA008198-027,0.0574,,mg/L,1,3.5,0.0085,0.0072,30.025,7
,SA008198-028,0.1562,,mg/L,1,1.6,0.0233,0.0073,30.014,7
,SA008198-029,0.1883,,mg/L,1,1.9,0.0282,0.0078,30.015,7
,SA008198-030,0.0539,,mg/L,1,4.4,0.008,0.0078,30.028,7
,PATRON,0.514,,mg/L,1,2.2,0.0178,0.0017,1,1
,BLANCO,0.0005,,mg/L,1,>100,0,0.0117,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0003,0.0115,1,1
,SA008198-031,0.0662,,mg/L,1,3,0.0098,0.009,30.004,7
,SA008198-032,0.0918,,mg/L,1,3.4,0.0132,0.006,30.019,7
,PATRON,0.4898,,mg/L,1,2.9,0.0165,0.0006,1,1
,BLANCO,-0.0204,,mg/L,1,26.6,-0.0007,0.0098,1,1
,BLANCO REACTIVO,0,,mg/L,1,69.1,-0.0003,0.0118,1,1
