Analista,CCPR,,,,,,,,,,,,
Fecha de inicio,26/09/2024 09:56 a. m.  GMT: 26/09/2024 03:56 p. m.,,,,,,,,,,,,
Hoja de trabajo,SA005621_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.5252,,mg/L,0.9,0.0152,0.0004,,,,0.0151,0.0152,0.0153
,BLANCO,0.0088,,mg/L,>100,0.0003,-0.0001,,,,0.0004,0.0005,-0.0002
,BLANCO REACTIVO,0,,mg/L,47.9,0.0005,-0.0012,,,,0.0004,0.0003,0.0007
,SA005621-001,0.1656,,mg/L,6.9,0.0138,-0.0016,20.08,,,0.0148,0.0136,0.0129
,SA005621-002,0.1805,,mg/L,4.3,0.015,-0.0016,20.04,,,0.0143,0.0156,0.015
,SA005621-003,0.181,,mg/L,0.4,0.015,-0.0019,20,,,0.015,0.015,0.0149
,SA005621-004,0.0005,,mg/L,>100,0,-0.0019,2,,,-0.0001,0.0002,0
,SA005621-005,0.1856,,mg/L,1.3,0.0154,-0.0035,19.99,,,0.0152,0.0153,0.0156
,PATRON,0.4914,,mg/L,5.2,0.0142,-0.001,,,,0.0144,0.0134,0.0149
,SA005621-006,0.1958,,mg/L,4,0.0162,-0.002,20.02,,,0.0156,0.0163,0.0168
,SA005621-007,0.0115,,mg/L,43.6,0.001,-0.002,20.08,,,0.0008,0.0014,0.0006
,SA005621-008,0.2011,,mg/L,3.8,0.0167,-0.0039,20.08,,,0.0173,0.0168,0.016
,SA005621-009,0.2028,,mg/L,0.3,0.0169,-0.0019,20.07,,,0.0168,0.0168,0.0169
,SA005621-010,0.6234,,mg/L,0.3,0.0521,-0.0025,20.09,,,0.0522,0.0519,0.052
,PATRON,0.5058,,mg/L,1,0.0147,-0.0018,,,,0.0148,0.0145,0.0146
,BLANCO,0.0075,,mg/L,53.4,0.0002,-0.0024,,,,0.0002,0.0001,0.0003
,BLANCO REACTIVO,0,,mg/L,30.8,0.001,-0.0032,,,,0.0012,0.0012,0.0007
