PATRON,4.9904,,mg/L,0.9,0.0513,1,1,1,0.0518,0.0512,0.0509
BLANCO,0.0399,,mg/L,16.1,0.0004,1,1,1,0.0005,0.0004,0.0003
BLANCO REACTIVO,0,,mg/L,9.3,-0.0005,1,1,1,-0.0005,-0.0005,-0.0005
FASE 1,0.0371,,mg/L,41.4,0.0004,1,1,1,0.0006,0.0003,0.0003
FASE 2,0.0315,,mg/L,32,0.0003,1,1,1,0.0004,0.0003,0.0003
FASE 3,0.0232,,mg/L,44.2,0.0002,1,1,1,0.0003,0.0003,0.0001
VSP NORTE,0.0191,,mg/L,67.6,0.0002,1,1,1,0.0002,0.0001,0.0003
CELDA 8.1,0.0178,,mg/L,85.4,0.0002,1,1,1,0,0.0002,0.0003
CELDA 8.2,0.024,,mg/L,32,0.0002,1,1,1,0.0002,0.0002,0.0003
CELDA 8.3,0.0575,,mg/L,11.4,0.0006,1,1,1,0.0006,0.0007,0.0005
PATRON,5.0619,,mg/L,1,0.052,1,1,1,0.0526,0.0517,0.0517
BLANCO,0.017,,mg/L,38,0.0002,1,1,1,0.0002,0.0003,0.0001
BLANCO REACTIVO,0,,mg/L,22.3,-0.0003,1,1,1,-0.0004,-0.0003,-0.0003
