PATRON,0.048,,mg/L,10.6,0.0003,0.0026,-0.0017,0.0023,0.0026,0.0029
BLANCO,-0.0007,,mg/L,>100,0.0002,0,-0.0007,-0.0001,0.0002,0
BLANCO REACTIVO,0,,mg/L,>100,0.0002,0.0001,-0.0002,0,0.0003,0.0002
H KCA PO,0.0514,,mg/L,24.2,0.0007,0.0028,0.0008,0.003,0.0033,0.002
H KCA PO,0.0563,,mg/L,6,0.0002,0.003,0.0009,0.0031,0.0028,0.0032
H KCA PO,0.0521,,mg/L,8,0.0002,0.0028,0.0004,0.003,0.0029,0.0026
PATRON,0.0493,,mg/L,8,0.0002,0.0027,-0.0019,0.0027,0.0024,0.0029
H KCA PO,0.0553,,mg/L,9.6,0.0003,0.003,0.001,0.0028,0.0029,0.0033
H KCA PO,0.0526,,mg/L,25.6,0.0007,0.0028,0.0009,0.003,0.0034,0.002
PATRON,0.0481,,mg/L,6.9,0.0002,0.0026,-0.0022,0.0024,0.0026,0.0028
BLANCO,0.0009,,mg/L,94.9,0.0001,0.0001,-0.0015,0,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,15,0.0001,0.0008,-0.0015,0.0009,0.0009,0.0007
M1 PO,0.0487,,mg/L,4.9,0.0001,0.0026,0.0011,0.0026,0.0028,0.0025
M2 PO,0.044,,mg/L,6.9,0.0002,0.0024,0.0009,0.0022,0.0024,0.0025
M3 PO,0.0417,,mg/L,10.5,0.0002,0.0023,0.0008,0.0021,0.0025,0.0022
M4 PO,0.0312,,mg/L,9.3,0.0002,0.0017,0.0009,0.0016,0.0019,0.0016
PATRON,0.0503,,mg/L,16.4,0.0005,0.0029,-0.0046,0.0024,0.0034,0.0029
P KCA PO,0.0206,,mg/L,35.9,0.0005,0.0014,-0.0021,0.0019,0.0013,0.0009
PATRON,0.0465,,mg/L,6.4,0.0002,0.0025,-0.0024,0.0026,0.0026,0.0023
BLANCO,0.0016,,mg/L,>100,0.0001,0.0001,0.0007,0.0001,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0003,-0.0002,-0.0008,-0.0005,0,0.0001
CELDA 8,0.0499,,mg/L,7.8,0.0002,0.0027,0.001,0.0025,0.0029,0.0027
CANAL,0.1365,,mg/L,1.4,0.0001,0.0073,0.0029,0.0073,0.0074,0.0072
FASE 1,0.0645,,mg/L,3.8,0.0001,0.0034,0.0028,0.0036,0.0033,0.0035
FASE 2,0.0338,,mg/L,7,0.0001,0.0018,0.0026,0.0017,0.0019,0.0018
