PATRON,5.0056,,mg/L,1,0.1007,0.0996,0.1017,0.1009
BLANCO,0.0051,,mg/L,74.2,0.0001,0,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,54.1,0.0002,0.0001,0.0002,0.0003
H,2.962,,mg/L,0.3,0.0598,0.0597,0.06,0.0596
C1,2.9273,,mg/L,0.5,0.0591,0.0593,0.0592,0.0587
C2,2.9122,,mg/L,0.7,0.0588,0.0591,0.0583,0.059
PATRON,5.022,,mg/L,0.5,0.1011,0.1006,0.101,0.1016
C3,2.8867,,mg/L,0.3,0.0583,0.0584,0.0583,0.0581
C4,2.9311,,mg/L,0.3,0.0592,0.0592,0.059,0.0593
T,2.9363,,mg/L,0.5,0.0593,0.0591,0.059,0.0596
PATRON,5.0117,,mg/L,0.4,0.1009,0.1012,0.101,0.1004
DP1,0.0798,,mg/L,12.7,0.0016,0.0018,0.0014,0.0016
DP2,0.1093,,mg/L,13.5,0.0022,0.0024,0.0019,0.0023
DP3,0.0854,,mg/L,9.2,0.0017,0.0019,0.0016,0.0017
PATRON,5.0199,,mg/L,2,0.101,0.1027,0.1017,0.0988
DP4,0.1473,,mg/L,4.8,0.003,0.0031,0.003,0.0028
DP5,0.1938,,mg/L,2.6,0.0039,0.004,0.0039,0.0038
DP6,23.3964,,mg/L,0.8,0.4494,0.4452,0.4525,0.4505
PATRON,5.0556,,mg/L,0.3,0.1017,0.1014,0.1018,0.1021
ELY1,2.861,,mg/L,0.7,0.0577,0.0576,0.0582,0.0574
ELY2,2.6534,,mg/L,0.6,0.0536,0.0539,0.0533,0.0535
ELY3,2.8434,,mg/L,1.5,0.0574,0.0565,0.0575,0.0582
PATRON,5.0442,,mg/L,0.7,0.1015,0.1007,0.1022,0.1017
ELY4,2.7803,,mg/L,0.3,0.0561,0.0559,0.0563,0.0562
ELY5,2.7606,,mg/L,0,0.0557,0.0557,0.0557,0.0557
PATRON,5.048,,mg/L,1.2,0.1016,0.1029,0.1004,0.1014
BLANCO,0.002,,mg/L,>100,0,0.0001,0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0002,0.0001,-0.0002
