Analista,JS,,,,,,,,
Fecha de inicio,05:02 a. m. 02/03/2026  GMT: 11:02 a. m. 02/03/2026,,,,,,,,
Hoja de trabajo,SA008146,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.5136,,mg/L,1,0.3,0.0172,-0.0091,
,BLANCO,-0.0004,,mg/L,1,>100,0,-0.0028,
,BLANCO REACTIVO,0,,mg/L,1,89.9,0.0002,-0.005,
,SA008146-001,0.3143,,mg/L,1,1.2,0.0448,-0.0087,30.04
,SA008146-002,0.0653,,mg/L,1,2.4,0.0094,-0.0082,30.01
,SA008146-003,0.2903,,mg/L,1,1.3,0.0414,-0.0076,30.02
,SA008146-004,0.2277,,mg/L,1,0.9,0.0326,-0.0079,30
,SA008146-005,0.0076,,mg/L,1,20.2,0.0011,-0.007,30.02
,PATRON,0.4999,,mg/L,1,0.6,0.0167,-0.0118,
,SA008146-006,0.2922,,mg/L,1,0.5,0.0417,-0.0075,30.03
,SA008146-007,0.2599,,mg/L,1,1.4,0.0371,-0.0102,30.01
,SA008146-008,0.0662,,mg/L,1,1.6,0.0095,-0.0082,30.04
,SA008146-009,0.065,,mg/L,1,2.3,0.0093,-0.0094,30.01
,SA008146-010,0.3078,,mg/L,1,1.3,0.0439,-0.0075,30.02
,PATRON,0.5035,,mg/L,1,0.8,0.0168,-0.0126,
,BLANCO,0.0072,,mg/L,1,83,0.0002,-0.0063,
,BLANCO REACTIVO,0,,mg/L,1,43.5,0.0008,-0.0052,
,SA008146-011,0.1294,,mg/L,1,1.3,0.0185,-0.0079,30.02
,SA008146-012,0.4377,,mg/L,1,1,0.0621,-0.0082,30
,SA008146-013,0.0872,,mg/L,1,4.1,0.0125,-0.0098,30.02
,SA008146-014,0.0908,,mg/L,1,1.8,0.013,-0.0084,30.02
,SA008146-015,0.0775,,mg/L,1,2.6,0.0111,-0.0099,30
,PATRON,0.5098,,mg/L,1,2.3,0.0164,-0.0081,
,SA008146-016,0.1251,,mg/L,1,2.6,0.0172,-0.0014,30.03
,SA008146-017,0.1365,,mg/L,1,0.4,0.0188,-0.0026,30.02
,SA008146-018,0.4406,,mg/L,1,1.3,0.0601,-0.0021,30.01
,SA008146-019,0.2441,,mg/L,1,2.3,0.0335,-0.0044,30
,SA008146-020,0.294,,mg/L,1,2.4,0.0403,-0.0022,30.01
,PATRON,0.5141,,mg/L,1,4.3,0.0165,-0.0057,
,BLANCO,-0.0022,,mg/L,1,>100,-0.0001,-0.0001,
,BLANCO REACTIVO,0,,mg/L,1,63.5,0.0004,-0.0049,
,SA008146-021,0.377,,mg/L,1,1.6,0.0516,-0.0095,30.03
,SA008146-022,0.3253,,mg/L,1,1.2,0.0446,-0.0082,30.02
,SA008146-023,0.4752,,mg/L,1,0.6,0.0647,-0.0084,30
,SA008146-024,0.2199,,mg/L,1,1.1,0.0302,-0.0081,30
,SA008146-025,0.4289,,mg/L,1,2.6,0.0585,-0.0106,30
,PATRON,0.5113,,mg/L,1,1.7,0.0164,-0.0115,
,SA008146-026,0.233,,mg/L,1,1.5,0.032,-0.0076,30.03
,SA008146-027,0.3776,,mg/L,1,1.1,0.0516,-0.0084,30
,SA008146-028,0.2876,,mg/L,1,1.8,0.0394,-0.0069,30.01
,SA008146-029,0.0659,,mg/L,1,1.5,0.0091,-0.0068,30.03
,SA008146-030,0.033,,mg/L,1,2.2,0.0046,-0.0067,30.03
,PATRON,0.4862,,mg/L,1,1.8,0.0156,-0.0104,
,BLANCO,-0.0115,,mg/L,1,>100,-0.0004,-0.005,
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0001,-0.0046,
,SA008146-031,0.0082,,mg/L,1,30.8,0.0011,-0.0062,3
,SA008146-032,0.0354,,mg/L,1,1.3,0.0049,-0.0085,30.01
,PATRON,0.5034,,mg/L,1,0.3,0.0162,-0.0108,
,BLANCO,0.0102,,mg/L,1,57.9,0.0003,-0.0049,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0001,-0.0033,
