PATRON,4.9991,,mg/L,1.4,0.0505,1,1,1,0.0513,0.0503,0.0499
BLANCO,-0.0451,,mg/L,13.2,-0.0005,1,1,1,-0.0005,-0.0004,-0.0005
BLANCO REACTIVO,0,,mg/L,8.7,-0.0008,1,1,1,-0.0008,-0.0007,-0.0008
FASE 1,0.0154,,mg/L,67.2,0.0002,1,1,1,0.0001,0.0003,0.0001
PATRON,4.8948,,mg/L,0.1,0.0494,1,1,1,0.0495,0.0494,0.0494
FASE 2,0.0056,,mg/L,21.4,0.0001,1,1,1,0.0001,0,0.0001
FASE 3,-0.0006,,mg/L,>100,0,1,1,1,0,-0.0001,0.0001
PATRON,4.8609,,mg/L,0.6,0.0491,1,1,1,0.0488,0.0493,0.0491
BLANCO,-0.0146,,mg/L,67.1,-0.0001,1,1,1,-0.0002,-0.0002,0
BLANCO REACTIVO,0,,mg/L,8.8,-0.001,1,1,1,-0.0011,-0.0009,-0.0011
VSP NORTE,-0.0009,,mg/L,>100,0,1,1,1,0,0.0001,-0.0001
CELDA 8.1,0.0266,,mg/L,41.9,0.0003,1,1,1,0.0002,0.0004,0.0002
CELDA 8.2,0.02,,mg/L,33.7,0.0002,1,1,1,0.0003,0.0002,0.0001
CELDA 8.3,0.1737,,mg/L,2.7,0.0018,1,1,1,0.0018,0.0018,0.0017
PATRON,4.9173,,mg/L,1.2,0.0497,1,1,1,0.0503,0.0495,0.0491
BLANCO,-0.0158,,mg/L,77.4,-0.0002,1,1,1,0,-0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,21.2,-0.0012,1,1,1,-0.0013,-0.0014,-0.0009
