PATRON,0.1892,,mg/L,4.4,0.0095,-0.0042,1,1,1,0.0091,0.0099,0.0097
BLANCO,-0.0083,,mg/L,90.3,-0.0001,-0.0018,1,1,1,-0.0003,-0.0001,0
BLANCO REACTIVO,0,,mg/L,12,0.0012,-0.0006,1,1,1,0.0011,0.0013,0.0013
CELDA 8,0.0251,,mg/L,26.3,0.0015,0.0032,1,1,1,0.0013,0.0019,0.0012
CANAL,0.0274,,mg/L,17.9,0.0016,0.0014,1,1,1,0.0013,0.0017,0.0018
FASE 1,0.0338,,mg/L,2.4,0.0019,0.0028,1,1,1,0.0019,0.002,0.0019
PATRON,0.1909,,mg/L,4.2,0.0096,-0.0019,1,1,1,0.0094,0.0101,0.0094
FASE 2,0.0511,,mg/L,5.9,0.0028,0.0023,1,1,1,0.0028,0.0026,0.0029
FASE 3,0.0201,,mg/L,11.4,0.0013,0.0023,1,1,1,0.0012,0.0011,0.0014
PATRON,0.1843,,mg/L,1.3,0.0093,-0.0014,1,1,1,0.0094,0.0093,0.0092
BLANCO,0.0025,,mg/L,48.5,0.0004,-0.0021,1,1,1,0.0005,0.0005,0.0002
BLANCO REACTIVO,0,,mg/L,95.2,0.0002,-0.0009,1,1,1,0,0.0004,0.0004
VSP NORTE,0.0206,,mg/L,21.6,0.0013,0.0015,1,1,1,0.0014,0.001,0.0014
CELDA 8.1,0.0129,,mg/L,33.9,0.0009,0.0018,1,1,1,0.0012,0.0008,0.0007
CELDA 8.2,0.015,,mg/L,31.5,0.001,0.0017,1,1,1,0.0009,0.0007,0.0014
CELDA 8.3,0.0125,,mg/L,50.8,0.0009,0.0034,1,1,1,0.0013,0.0004,0.0009
PATRON,0.1872,,mg/L,6.4,0.0095,-0.0032,1,1,1,0.0091,0.0091,0.0102
S. RICA,0.0107,,mg/L,48.2,0.0008,0.0022,1,1,1,0.0012,0.0006,0.0006
PATRON,0.1848,,mg/L,6.3,0.0093,-0.0033,1,1,1,0.0088,0.01,0.0093
BLANCO,0.0073,,mg/L,>100,0.0006,-0.0019,1,1,1,0.0006,0,0.0013
BLANCO REACTIVO,0,,mg/L,27.8,0.0009,-0.0011,1,1,1,0.0007,0.0009,0.0012
TRITURADORA,0.0147,,mg/L,14.6,0.001,0.0023,1,1,1,0.0011,0.0009,0.001
VICTORIA,0.0143,,mg/L,16.1,0.001,0.0017,1,1,1,0.001,0.0008,0.0011
CELDA 1,0.0052,,mg/L,40.2,0.0005,0.0023,1,1,1,0.0006,0.0003,0.0007
CELDA 2,0.0079,,mg/L,62.4,0.0007,0.0027,1,1,1,0.0008,0.001,0.0002
CELDA 3,0.018,,mg/L,56.4,0.0011,0.002,1,1,1,0.0019,0.0009,0.0007
CELDA 4A,0.0154,,mg/L,19.1,0.001,0.0024,1,1,1,0.0012,0.0009,0.0009
CELDA 4B,0.0244,,mg/L,13,0.0015,0.0022,1,1,1,0.0014,0.0013,0.0017
CELDA 5A,0.0238,,mg/L,8.9,0.0014,0.0023,1,1,1,0.0015,0.0013,0.0015
CELDA 5B,0.0183,,mg/L,5.9,0.0012,0.002,1,1,1,0.0011,0.0012,0.0012
PATRON,0.199,,mg/L,3,0.01,-0.0036,1,1,1,0.0097,0.0103,0.01
BLANCO,-0.0064,,mg/L,>100,-0.0001,-0.0024,1,1,1,-0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,19.4,0.0012,-0.0014,1,1,1,0.001,0.0014,0.0011
