PATRON,0.1492,,mg/l,5.4,0.0076,-0.0029,0.0078,0.0079,0.0072
BLANCO,-0.0034,,mg/l,>100,-0.0002,0.0014,-0.0004,-0.0001,0
BLANCO REACTIVO,0,,mg/l,34.8,-0.0008,0.0005,-0.0009,-0.0005,-0.0009
H,0.0972,,mg/l,3,0.005,0.0013,0.0049,0.0051,0.0048
C1,0.0883,,mg/l,1.8,0.0045,0.0019,0.0044,0.0044,0.0046
C2,0.0763,,mg/l,6.8,0.0039,0.0016,0.0042,0.0038,0.0037
PATRON,0.1479,,mg/l,2.1,0.0076,-0.0008,0.0077,0.0074,0.0076
BLANCO,-0.0013,,mg/l,>100,-0.0001,0.0015,0.0002,0,-0.0004
BLANCO REACTIVO,0,,mg/l,6.2,-0.0011,0.0005,-0.0012,-0.001,-0.0011
C3,0.0572,,mg/l,5.5,0.0029,0.0017,0.0031,0.0029,0.0028
C4,0.0361,,mg/l,11.1,0.0018,0.0016,0.0018,0.002,0.0016
T,0.018,,mg/l,14.7,0.0009,0.0021,0.001,0.001,0.0008
PATRON,0.0493,,mg/l,10.6,0.0025,-0.0007,0.0022,0.0027,0.0026
BLANCO,-0.0018,,mg/l,>100,-0.0001,0.0014,-0.0001,-0.0002,0.0001
BLANCO REACTIVO,0,,mg/l,20.9,-0.0011,0.0003,-0.0011,-0.0008,-0.0013
DP1,0.0876,,mg/l,6.2,0.0045,0.0015,0.0048,0.0044,0.0042
DP2,0.1025,,mg/l,5.9,0.0052,0.0013,0.0049,0.0056,0.0052
DP3,0.0748,,mg/l,6.1,0.0038,0.0013,0.0037,0.0041,0.0036
PATRON,0.1506,,mg/l,3.7,0.0077,-0.0008,0.0079,0.0078,0.0074
BLANCO,0.0023,,mg/l,>100,0.0001,0.0015,0.0001,0,0.0003
BLANCO REACTIVO,0,,mg/l,22.1,-0.0011,0.0003,-0.0008,-0.0013,-0.0011
DP4,0.0823,,mg/l,5.1,0.0042,0.0019,0.0043,0.0039,0.0043
DP5,0.0455,,mg/l,4.8,0.0023,0.0028,0.0024,0.0023,0.0022
DP6,0.1796,,mg/l,1.8,0.0092,0.0016,0.0092,0.009,0.0094
PATRON,0.1506,,mg/l,6.3,0.0077,-0.0002,0.0071,0.0079,0.008
BLANCO,0.0031,,mg/l,95.1,0.0002,0.0016,0.0003,0.0002,0
BLANCO REACTIVO,0,,mg/l,20.7,-0.0015,0.0003,-0.0012,-0.0013,-0.0018
ELY1,0.0854,,mg/l,1,0.0043,0.0022,0.0043,0.0044,0.0043
ELY2,0.0622,,mg/l,7.5,0.0032,0.0024,0.0032,0.0034,0.0029
ELY3,0.0475,,mg/l,2,0.0024,0.0021,0.0025,0.0024,0.0024
PATRON,0.048,,mg/l,7,0.0024,-0.0012,0.0025,0.0022,0.0026
BLANCO,-0.001,,mg/l,>100,0,0.0012,-0.0001,-0.0004,0.0003
BLANCO REACTIVO,0,,mg/l,17,-0.0009,-0.0001,-0.0009,-0.0008,-0.0011
ELY4,0.0258,,mg/l,>100,0.0013,0.0015,0.0007,0.0003,0.0029
ELY5,0.0132,,mg/l,74.8,0.0007,0.0016,0.0005,0.0012,0.0003
PATRON,0.1491,,mg/l,2.3,0.0076,-0.0021,0.0074,0.0077,0.0078
BLANCO,-0.0017,,mg/l,>100,-0.0001,0.0006,-0.0001,0,-0.0002
BLANCO REACTIVO,0,,mg/l,>100,-0.0001,0.0005,0,-0.0002,0
BLANCO,-0.0017,,mg/l,>100,-0.0001,0.0006,-0.0001,0,-0.0002
