PATRON,0.1898,,mg/L,0.5,0.0088,-0.0005,1,1,1,0.0088,0.0087,0.0088
BLANCO,-0.0091,,mg/L,12,-0.0009,0.0003,1,1,1,-0.001,-0.0009,-0.0008
BLANCO REACTIVO,0,,mg/L,38.6,-0.0008,0.0004,1,1,1,-0.0008,-0.0012,-0.0006
H KCA PO,0.0107,,mg/L,>100,0.0001,0.0043,1,1,1,0.0003,-0.0002,0.0001
H KCA PO,0.0025,,mg/L,78.9,-0.0003,0.0045,1,1,1,-0.0003,-0.0001,-0.0006
H KCA PO,0.0007,,mg/L,6.7,-0.0004,0.0047,1,1,1,-0.0004,-0.0004,-0.0004
PATRON,0.1964,,mg/L,1,0.0091,0.0002,1,1,1,0.0091,0.0092,0.009
H KCA PO,0.001,,mg/L,13.2,-0.0004,0.0046,1,1,1,-0.0004,-0.0003,-0.0004
H KCA PO,-0.0016,,mg/L,12,-0.0005,0.0047,1,1,1,-0.0006,-0.0004,-0.0006
PATRON,0.1853,,mg/L,2.4,0.0086,0.0004,1,1,1,0.0083,0.0087,0.0086
BLANCO,-0.0112,,mg/L,31.7,-0.001,0.0012,1,1,1,-0.001,-0.0013,-0.0007
BLANCO REACTIVO,0,,mg/L,13.5,-0.0012,0,1,1,1,-0.0014,-0.0011,-0.0011
M1 PO,0.0086,,mg/L,>100,0,0.0046,1,1,1,-0.0003,0.0003,-0.0002
M2 PO,0.006,,mg/L,77.5,-0.0002,0.0048,1,1,1,0,-0.0002,-0.0003
M3 PO,0.0055,,mg/L,>100,-0.0002,0.0044,1,1,1,-0.0004,0.0002,-0.0003
M4 PO,0.0097,,mg/L,>100,0,0.0041,1,1,1,-0.0002,0,0.0002
PATRON,0.1996,,mg/L,0.4,0.0093,0.0002,1,1,1,0.0093,0.0093,0.0092
P KCA PO,0.0076,,mg/L,>100,-0.0001,0.0045,1,1,1,0.0001,-0.0003,0
PATRON,0.2014,,mg/L,1.9,0.0093,0.0002,1,1,1,0.0095,0.0091,0.0094
BLANCO,0.0039,,mg/L,44.4,-0.0003,0.0013,1,1,1,-0.0003,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,7.6,-0.0011,-0.0002,1,1,1,-0.001,-0.0012,-0.001
CELDA 8,0.0084,,mg/L,>100,0,0.0046,1,1,1,0.0001,-0.0004,0.0002
PATRON,0.1884,,mg/L,0.6,0.0087,0.0003,1,1,1,0.0087,0.0087,0.0088
H KCA PE,0.0065,,mg/L,>100,-0.0001,0.005,1,1,1,-0.0005,0.0003,-0.0002
H KCA PE,0.0033,,mg/L,52.4,-0.0003,0.005,1,1,1,-0.0004,-0.0003,-0.0001
H KCA PE,0.0067,,mg/L,>100,-0.0001,0.0048,1,1,1,0.0001,0,-0.0004
PATRON,0.1924,,mg/L,1.9,0.0089,0.0003,1,1,1,0.009,0.0087,0.009
H KCA PE,0.0021,,mg/L,54.5,-0.0003,0.0054,1,1,1,-0.0004,-0.0005,-0.0001
H KCA PE,0.0022,,mg/L,47.3,-0.0003,0.0053,1,1,1,-0.0002,-0.0004,-0.0005
