PATRON,5.0055,,mg/L,0.6,0.0496,0.0496,0.0499,0.0493
BLANCO,0.0107,,mg/L,71.8,0.0001,0.0002,0.0001,0
BLANCO REACTIVO,0,,mg/L,8.3,0.0013,0.0013,0.0015,0.0012
FASE 1,0.0215,,mg/L,59.6,0.0002,0.0003,0.0003,0.0001
FASE 2,0.0141,,mg/L,60.6,0.0001,0.0001,0.0001,0.0002
FASE 3,0.0214,,mg/L,43.1,0.0002,0.0002,0.0003,0.0001
VSP NORTE,0.0227,,mg/L,12.2,0.0002,0.0002,0.0002,0.0002
CELDA 8.1,0.0252,,mg/L,64.6,0.0002,0.0001,0.0003,0.0004
CELDA 8.2,0.0391,,mg/L,6.5,0.0004,0.0004,0.0004,0.0004
CELDA 8.3,0.1766,,mg/L,4.8,0.0018,0.0018,0.0017,0.0017
PATRON,5.0346,,mg/L,0.4,0.0499,0.0497,0.0499,0.0501
BLANCO,-0.0034,,mg/L,>100,0,0,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,14.9,0.0005,0.0005,0.0005,0.0006
