PATRON,5.0283,,mg/L,0.6,0.0995,0.0997,0.0989,0.1
BLANCO,-0.0023,,mg/L,>100,0,0,0,-0.0001
BLANCO REACTIVO,0,,mg/L,4.4,0.0004,0.0004,0.0004,0.0004
H,1.6944,,mg/L,0.6,0.0339,0.0337,0.0341,0.0339
C1,1.7448,,mg/L,0.4,0.0349,0.0348,0.035,0.0349
C2,1.7308,,mg/L,0.5,0.0346,0.0347,0.0344,0.0348
PATRON,5.0081,,mg/L,0.7,0.0991,0.0996,0.0995,0.0983
BLANCO,0.0088,,mg/L,67.9,0.0002,0.0001,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,13.9,0.0004,0.0004,0.0003,0.0004
C3,1.711,,mg/L,0.5,0.0342,0.0341,0.0344,0.0342
C4,1.7188,,mg/L,0.5,0.0344,0.0343,0.0346,0.0343
T,1.7005,,mg/L,0.9,0.034,0.0344,0.0338,0.0339
PATRON,5.0495,,mg/L,0.8,0.0999,0.0998,0.0992,0.1008
BLANCO,0.0072,,mg/L,28.8,0.0001,0.0002,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,27.2,0.0007,0.0007,0.0008,0.0004
ELY1,1.6723,,mg/L,1.5,0.0335,0.034,0.0331,0.0333
ELY2,1.6433,,mg/L,0.6,0.0329,0.0331,0.0327,0.0328
ELY3,1.6306,,mg/L,0.2,0.0326,0.0327,0.0326,0.0326
PATRON,5.0297,,mg/L,0.5,0.0995,0.0989,0.0999,0.0998
BLANCO,0.004,,mg/L,>100,0.0001,0.0002,0,0
BLANCO REACTIVO,0,,mg/L,28.1,0.0006,0.0007,0.0004,0.0007
ELY4,1.5987,,mg/L,0.4,0.032,0.0321,0.0318,0.032
ELY5,1.5772,,mg/L,0.5,0.0316,0.0314,0.0316,0.0317
PATRON,5.0188,,mg/L,0.6,0.0993,0.0987,0.0995,0.0998
BLANCO,0.0047,,mg/L,27,0.0001,0.0001,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,25.6,0.0006,0.0008,0.0005,0.0007
