PATRON,4.9191,,mg/L,1.4,0.1002,0.0987,0.1016,0.1004
BLANCO,-0.0063,,mg/L,>100,-0.0001,-0.0001,-0.0003,0
BLANCO REACTIVO,0,,mg/L,>100,0.0001,0,-0.0001,0.0002
H,5.2943,,mg/L,0.4,0.1077,0.1082,0.1077,0.1074
C1,5.2427,,mg/L,0.9,0.1067,0.1073,0.1072,0.1056
C2,5.2877,,mg/L,1,0.1076,0.108,0.1064,0.1084
PATRON,4.9206,,mg/L,0.9,0.1002,0.1006,0.0992,0.1009
BLANCO,-0.0048,,mg/L,>100,-0.0001,0,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,38.4,0.0001,0.0001,0,0.0001
C3,5.2725,,mg/L,0.3,0.1073,0.1075,0.107,0.1074
C4,5.2782,,mg/L,0.8,0.1074,0.1065,0.1076,0.1081
T,5.2838,,mg/L,1.2,0.1075,0.1086,0.1078,0.1061
PATRON,4.9878,,mg/L,0.8,0.1016,0.1021,0.1006,0.102
BLANCO,0.0027,,mg/L,>100,0.0001,0,0.0001,0
BLANCO REACTIVO,0,,mg/L,79.6,0.0001,0.0001,0,0.0001
ELY1,5.4024,,mg/L,0.3,0.1099,0.1102,0.1098,0.1097
ELY2,5.3552,,mg/L,0.5,0.1089,0.1084,0.1089,0.1095
ELY3,5.3356,,mg/L,0.4,0.1086,0.1081,0.1089,0.1087
PATRON,4.9931,,mg/L,0.9,0.1017,0.1021,0.1007,0.1023
BLANCO,-0.0087,,mg/L,86.5,-0.0002,-0.0003,0,-0.0003
BLANCO REACTIVO,0,,mg/L,18.6,-0.0004,-0.0003,-0.0003,-0.0004
ELY4,5.2578,,mg/L,0.2,0.107,0.1072,0.1069,0.1069
ELY5,5.3308,,mg/L,0.3,0.1085,0.1082,0.1087,0.1085
PATRON,5.0003,,mg/L,0.6,0.1018,0.1014,0.1016,0.1026
BLANCO,0.0009,,mg/L,>100,0,-0.0001,0.0002,0
BLANCO REACTIVO,0,,mg/L,33.5,-0.0002,-0.0002,-0.0003,-0.0002
