Analista,,,,,,,,,,
Fecha de inicio,12/04/2024 04:50 a. m.  GMT: 12/04/2024 10:50 a. m.,,,,,,,,,
Hoja de trabajo,SA003553-RCK_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5014,,mg/L,4.7,0.0108,0.0031,0.0114,0.0105,0.0105
,BLANCO,0.0119,,mg/L,>100,0.0003,0,0.0005,-0.0003,0.0005
,BLANCO REACTIVO,0,,mg/L,51.3,0.001,-0.0012,0.0015,0.0011,0.0005
,SA003553-001,0.2307,,mg/L,2.7,0.0143,0.0018,0.0139,0.0147,0.0144
,SA003553-002,0.0115,,mg/L,60.8,0.0007,0.0015,0.0003,0.0007,0.0011
,SA003553-003,0.2698,,mg/L,2.9,0.0173,-0.0007,0.0168,0.0173,0.0177
,SA003553-004,0.2649,,mg/L,6,0.017,-0.0004,0.0164,0.0164,0.0181
,SA003553-005,1.0042,,mg/L,2.6,0.0666,0.0027,0.0686,0.0659,0.0654
,PATRON,0.4953,,mg/L,3.4,0.0109,-0.0005,0.0106,0.0109,0.0113
,PATRON,0.5066,,mg/L,8.1,0.0112,-0.0011,0.0101,0.0115,0.0118
,BLANCO,0.0205,,mg/L,>100,0.0005,-0.0002,0.0006,0.0009,-0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0.0009,-0.0008,0.0015,-0.0002,0.0014
