PATRON,1.0002,,mg/L,0.6,0.0006,0.1019,0.0005,0.1026,0.1016,0.1015
BLANCO,0.0007,,mg/L,>100,0.0003,0.0001,0,-0.0001,0.0004,-0.0001
BLANCO REACTIVO,0,,mg/L,42.5,0.0004,0.0009,-0.001,0.0005,0.0008,0.0013
H KCA PO,0.0179,,mg/L,8,0.0001,0.0018,0.0004,0.002,0.0017,0.0017
H KCA PO,0.0176,,mg/L,13.3,0.0002,0.0018,0.0003,0.002,0.0015,0.0018
H KCA PO,0.0147,,mg/L,32.4,0.0005,0.0015,0.0005,0.0013,0.0011,0.002
PATRON,0.997,,mg/L,0.9,0.0009,0.1016,-0.0007,0.1005,0.1021,0.1022
H KCA PO,0.0202,,mg/L,23.3,0.0005,0.002,0,0.0026,0.0017,0.0018
H KCA PO,0.0175,,mg/L,34.7,0.0006,0.0018,0.0002,0.0012,0.0017,0.0024
PATRON,0.9963,,mg/L,0.8,0.0009,0.1015,-0.0011,0.1021,0.1019,0.1005
BLANCO,-0.0012,,mg/L,>100,0.0006,-0.0001,-0.0017,0.0006,-0.0007,-0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0003,0.0001,-0.0006,0.0002,0.0002,-0.0003
M1 PO,0.0142,,mg/L,9.4,0.0001,0.0014,0.0007,0.0016,0.0014,0.0013
M2 PO,0.0173,,mg/L,12.7,0.0002,0.0018,0.0009,0.0016,0.0017,0.002
M3 PO,0.0128,,mg/L,17.6,0.0002,0.0013,0.0012,0.0012,0.0016,0.0012
M4 PO,0.0162,,mg/L,11.4,0.0002,0.0016,0.0011,0.0018,0.0017,0.0014
PATRON,1.0048,,mg/L,0.3,0.0003,0.1024,0,0.1022,0.1028,0.1022
P KCA PO,0.0158,,mg/L,30.3,0.0005,0.0016,0.001,0.0017,0.0011,0.002
PATRON,1.0098,,mg/L,0.9,0.0009,0.1029,0.0002,0.1024,0.1039,0.1023
BLANCO,-0.0014,,mg/L,>100,0.0003,-0.0001,-0.0005,0,0,-0.0005
BLANCO REACTIVO,0,,mg/L,>100,0.0006,0,-0.0004,0.0004,-0.0007,0.0002
CELDA 8,0.0095,,mg/L,4.1,0,0.001,0.0006,0.0009,0.0009,0.001
CANAL,0.068,,mg/L,3.9,0.0003,0.0069,0.001,0.0067,0.0068,0.0072
FASE 1,0.0048,,mg/L,55.3,0.0003,0.0005,0.001,0.0002,0.0007,0.0006
FASE 2,0.0006,,mg/L,>100,0.0002,0.0001,0.0012,-0.0001,0.0002,0.0001
FASE 3,0.0068,,mg/L,17,0.0001,0.0007,0.0009,0.0008,0.0006,0.0007
VSP NORTE,0.0407,,mg/L,3.3,0.0001,0.0041,0.0016,0.0041,0.0043,0.004
CELDA 8.1,0.0176,,mg/L,2.4,0,0.0018,0.0007,0.0018,0.0017,0.0018
CELDA 8.2,0.0074,,mg/L,27.1,0.0002,0.0007,0.0008,0.001,0.0006,0.0007
CELDA 8.3,0.003,,mg/L,>100,0.0003,0.0003,0.0013,0,0.0006,0.0003
S. RICA,0.0097,,mg/L,16.2,0.0002,0.001,0.0012,0.0009,0.0009,0.0012
PATRON,1.0203,,mg/L,0.3,0.0003,0.104,0.0001,0.1044,0.1038,0.1038
BLANCO,0.0025,,mg/L,>100,0.0004,0.0002,-0.0002,0.0001,0.0007,0
BLANCO REACTIVO,0,,mg/L,>100,0.0005,0.0003,-0.0004,0,0,0.0009
