Analista,,,,,,,,,
Fecha de inicio,09:10 a. m. 24/01/2026  GMT: 03:10 p. m. 24/01/2026,,,,,,,,
Hoja de trabajo,SA007788,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.4938,,mg/L,1,3.1,0.0191,-0.0006,
,BLANCO,0.0023,,mg/L,1,>100,0.0001,-0.0015,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0002,-0.0008,
,SA007788-001,0.1958,,mg/L,1,1.7,0.0327,-0.0008,3
,SA007788-002,0.1136,,mg/L,1,2.4,0.0188,-0.0013,30.01
,SA007788-003,0.2211,,mg/L,1,4,0.037,-0.0016,30
,SA007788-004,0.2806,,mg/L,1,2.1,0.0472,-0.0018,30.01
,SA007788-006,0.0102,,mg/L,1,10.7,0.0017,-0.002,30
,PATRON,0.4815,,mg/L,1,3.6,0.0186,-0.0004,
,SA007788-007,0.292,,mg/L,1,2.3,0.0492,0.0001,30
,SA007788-008,0.1635,,mg/L,1,3.5,0.0272,-0.0007,30
,SA007788-009,0.6011,,mg/L,1,0.6,0.1034,0.0005,30
,SA007788-010,0.178,,mg/L,1,1.6,0.0297,0.0008,30.01
,SA007788-011,0.2147,,mg/L,1,1.5,0.0359,0.0003,30.01
,PATRON,0.5121,,mg/L,1,1.7,0.0198,0.0011,
,BLANCO,0.0002,,mg/L,1,>100,0,0.001,
,BLANCO REACTIVO,0,,mg/L,1,61.8,0.0009,0.001,
,SA007788-012,0.3736,,mg/L,1,3.4,0.0633,-0.0037,30.01
,SA007788-013,0.739,,mg/L,1,2,0.128,-0.0017,30
,SA007788-014,0.2357,,mg/L,1,20.4,0.0253,-0.0016,20
,SA007788-015,0.2474,,mg/L,1,2.2,0.0275,-0.0017,20
,SA007788-016,0.883,,mg/L,1,1,0.1537,-0.0014,3
,PATRON,0.4815,,mg/L,1,0.9,0.0186,-0.0002,
,SA007788-017,0.1946,,mg/L,1,3,0.0325,-0.0013,30
,SA007788-018,0.0048,,mg/L,1,80.9,0.0008,-0.001,3
,SA007788-019,0.1179,,mg/L,1,22.7,0.0188,0.0005,30.01
,SA007788-020,0.4454,,mg/L,1,2.1,0.0758,-0.0009,30
,SA007788-021,0.515,,mg/L,1,2.1,0.0881,-0.0018,30.01
,PATRON,0.4944,,mg/L,1,0.7,0.0191,0.0007,
,BLANCO,0.0026,,mg/L,1,>100,0.0001,-0.0003,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0002,0.0001,
,SA007788-022,0.1961,,mg/L,1,4,0.0327,-0.0016,30
,SA007788-023,0.176,,mg/L,1,4.2,0.0293,-0.0002,30
,SA007788-024,0.5122,,mg/L,1,3.2,0.0876,-0.001,30
,SA007788-025,0.4023,,mg/L,1,0.9,0.0683,-0.0003,30.01
,SA007788-026,0.2967,,mg/L,1,1.4,0.05,-0.0008,30
,PATRON,0.4943,,mg/L,1,1.3,0.0191,-0.0002,
,SA007788-027,0.6925,,mg/L,1,1,0.1197,-0.0004,30.01
,SA007788-028,0.1808,,mg/L,1,1.2,0.0301,-0.0012,30.01
,SA007788-029,0.119,,mg/L,1,0.8,0.0197,0.0001,30
,SA007788-030,0.9846,,mg/L,1,1.3,0.1718,-0.0007,30
,SA007788-031,0.9108,,mg/L,1,0.4,0.1586,-0.0002,30
,PATRON,0.4944,,mg/L,1,0.9,0.0191,0.0007,
,BLANCO,0.0018,,mg/L,1,>100,0.0001,-0.0004,
,BLANCO REACTIVO,0,,mg/L,1,62.8,0.0005,0.0004,
,SA007788-032,0.9238,,mg/L,1,2.1,0.161,-0.0009,30
,PATRON,0.4836,,mg/L,1,1.3,0.0187,0.0001,
,BLANCO,-0.0101,,mg/L,1,61.8,-0.0004,-0.0003,
,BLANCO REACTIVO,0,,mg/L,1,36.3,0.0007,0.0005,
