"SA007235-019",2.7734,"","mg/L",3.4,0.0124,0.0035,2.018,50.00,1.000,0.0123,0.0121,0.0129
"SA007235-020",3.5869,"","mg/L",2.1,0.0160,0.0038,2.013,50.00,1.000,0.0164,0.0157,0.0159
"PATRON",0.9629,"","mg/L",0.3,0.1018,-0.0031,1.000,1.000,1.000,0.1019,0.1015,0.1021
"BLANCO",0.0040,"","mg/L",">100",0.0004,-0.0015,1.000,1.000,1.000,0.0000,0.0010,0.0003
"BLANCO REACTIVO",0.0000,"","mg/L",27.6,0.0006,-0.0005,1.000,1.000,1.000,0.0008,0.0005,0.0005
"SA007235-021",2.9307,"","mg/L",3.1,0.0130,0.0039,2.006,50.00,1.000,0.0128,0.0135,0.0128
"SA007235-022",4.7596,"","mg/L",0.5,0.0213,0.0025,2.027,50.00,1.000,0.0212,0.0214,0.0213
"SA007235-023",3.0179,"","mg/L",3.7,0.0135,0.0029,2.021,50.00,1.000,0.0141,0.0134,0.0131
"SA007235-024",0.0158,"","mg/L",">100",0.0001,0.0030,2.010,50.00,1.000,0.0001,0.0003,-0.0002
"SA007235-025",2.5714,"","mg/L",1.0,0.0115,0.0030,2.019,50.00,1.000,0.0117,0.0114,0.0115
"PATRON",1.0008,"","mg/L",0.4,0.1037,-0.0027,1.000,1.000,1.000,0.1037,0.1041,0.1034
"SA007235-026",3.3606,"","mg/L",2.6,0.0146,0.0022,2.019,50.00,1.000,0.0143,0.0150,0.0144
"SA007235-027",2.7150,"","mg/L",2.8,0.0117,0.0018,2.000,50.00,1.000,0.0120,0.0113,0.0117
"SA007235-028",2.9125,"","mg/L",3.3,0.0126,0.0022,2.015,50.00,1.000,0.0131,0.0123,0.0124
"SA007235-029",2.3124,"","mg/L",3.0,0.0100,0.0037,2.011,50.00,1.000,0.0102,0.0101,0.0097
"SA007235-030",3.4314,"","mg/L",2.9,0.0148,0.0023,2.010,50.00,1.000,0.0153,0.0146,0.0145
"PATRON",0.9999,"","mg/L",0.9,0.1036,-0.0026,1.000,1.000,1.000,0.1041,0.1025,0.1043
"BLANCO",0.0059,"","mg/L",22.1,0.0006,-0.0007,1.000,1.000,1.000,0.0005,0.0008,0.0007
"BLANCO REACTIVO",0.0000,"","mg/L",50.7,0.0005,-0.0006,1.000,1.000,1.000,0.0003,0.0005,0.0008
"SA007235-031",0.2646,"","mg/L",7.4,0.0011,-0.0002,2.012,50.00,1.000,0.0010,0.0012,0.0012
"SA007235-032",4.2997,"","mg/L",0.7,0.0186,0.0033,2.016,50.00,1.000,0.0185,0.0187,0.0186
"PATRON",0.9901,"","mg/L",0.3,0.1027,-0.0023,1.000,1.000,1.000,0.1030,0.1026,0.1025
"BLANCO",-0.0007,"","mg/L",">100",-0.0001,-0.0010,1.000,1.000,1.000,0.0003,0.0000,-0.0005
"BLANCO REACTIVO",0.0000,"","mg/L",72.2,0.0004,-0.0004,1.000,1.000,1.000,0.0007,0.0001,0.0005
