Analista,GMC,,,,,,,,
Fecha de inicio,10:47 a. m. 21/02/2026  GMT: 04:47 p. m. 21/02/2026,,,,,,,,
Hoja de trabajo,SA008060,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.5093,,mg/L,1,3,0.0174,0.0003,
,BLANCO,0.0056,,mg/L,1,>100,0.0002,-0.0006,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0002,-0.001,
,SA008060-001,0.0361,,mg/L,1,8.3,0.0053,-0.0007,30
,SA008060-002,0.0432,,mg/L,1,4.3,0.0063,-0.0008,30
,SA008060-003,0.0703,,mg/L,1,5.9,0.0103,-0.0002,30.01
,SA008060-004,0.038,,mg/L,1,7,0.0055,-0.0009,30.03
,SA008060-005,0.1282,,mg/L,1,2.9,0.0187,-0.0008,30.02
,PATRON,0.4801,,mg/L,1,5.5,0.0164,-0.0005,
,SA008060-006,0.5239,,mg/L,1,1.3,0.0763,-0.0013,30
,SA008060-007,0.0851,,mg/L,1,3.1,0.0124,-0.0008,30.01
,SA008060-008,0.3749,,mg/L,1,0.5,0.0548,-0.0011,30.03
,SA008060-009,0.0377,,mg/L,1,2.3,0.0055,-0.0012,30.01
,SA008060-010,0.1829,,mg/L,1,2,0.0267,-0.0005,30.02
,PATRON,0.4977,,mg/L,1,2.9,0.017,-0.0005,
,BLANCO,-0.0039,,mg/L,1,>100,-0.0001,-0.0013,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0001,-0.0012,
,SA008060-011,0.4348,,mg/L,1,0.5,0.0635,-0.0013,30
,SA008060-012,0.0035,,mg/L,1,96.3,0.0005,-0.001,30.03
,SA008060-013,0.1709,,mg/L,1,2.1,0.025,-0.0003,30.03
,SA008060-014,0.0019,,mg/L,1,>100,0.0003,0,30
,SA008060-015,0.2209,,mg/L,1,1.9,0.0323,-0.0005,30
,PATRON,0.4952,,mg/L,1,1.8,0.0169,-0.0004,
,SA008060-016,0.4174,,mg/L,1,1.3,0.0609,-0.0006,30
,SA008060-017,-0.0017,,mg/L,1,>100,-0.0002,-0.0007,3
,SA008060-018,0.1883,,mg/L,1,3.2,0.0275,-0.0007,30
,SA008060-019,0.0537,,mg/L,1,9.2,0.0078,-0.0007,30
,SA008060-020,0.0532,,mg/L,1,5.6,0.0078,-0.0005,30.01
,PATRON,0.4926,,mg/L,1,2,0.0168,-0.0005,
,BLANCO,-0.0077,,mg/L,1,>100,-0.0003,-0.0006,
,BLANCO REACTIVO,0,,mg/L,1,47.4,-0.0008,-0.0013,
,SA008060-021,0.11,,mg/L,1,0.8,0.0161,-0.001,3
,SA008060-022,0.0898,,mg/L,1,5.4,0.0087,-0.0012,20.02
,SA008060-023,0.1825,,mg/L,1,0.9,0.0267,-0.0009,30.02
,SA008060-024,0.0278,,mg/L,1,2.4,0.0041,-0.0004,30.01
,SA008060-025,0.182,,mg/L,1,1.1,0.0266,-0.001,30.01
,PATRON,0.5036,,mg/L,1,1.1,0.0172,-0.0007,
,SA008060-026,0.1921,,mg/L,1,1.2,0.0281,-0.0013,30.02
,SA008060-027,0.1753,,mg/L,1,2,0.0256,-0.0013,30.03
,SA008060-028,0.1219,,mg/L,1,1.4,0.0178,-0.0013,30.03
,SA008060-029,0.1806,,mg/L,1,1.9,0.0264,-0.0014,30.03
,SA008060-030,0.1334,,mg/L,1,3.3,0.0195,-0.0012,30.01
,PATRON,0.4928,,mg/L,1,1.8,0.0168,-0.0011,
,BLANCO,0.0017,,mg/L,1,>100,0.0001,-0.0023,
,BLANCO REACTIVO,0,,mg/L,1,53.2,0.0007,-0.0015,
,SA008060-031,0.2008,,mg/L,1,1.6,0.0287,-0.0005,30.01
,SA008060-032,0.1999,,mg/L,1,0.8,0.0286,-0.0011,30.02
,PATRON,0.5015,,mg/L,1,1.2,0.0171,-0.001,
,BLANCO,0.0078,,mg/L,1,37,0.0003,-0.0023,
,BLANCO REACTIVO,0,,mg/L,1,14.4,0.0003,-0.0011,
