Analista,JGS,,,,,,,,
Fecha de inicio,04/03/2023 12:20 a. m.  GMT: 04/03/2023 06:20 a. m.,,,,,,,,
Hoja de trabajo,SA000536_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0079,,mg/L,1.4,0.0974,0.0989,0.0963,0.0971
,BLANCO,0.0074,,mg/L,29.9,0.0007,0.001,0.0006,0.0006
,BLANCO REACTIVO,0,,mg/L,26.7,-0.0009,-0.0009,-0.0007,-0.0011
,SA000536-001,4.8869,,mg/L,2.7,0.019,0.0184,0.0194,0.0192
,SA000536-002,2.7023,,mg/L,2,0.0105,0.0107,0.0105,0.0103
,SA000536-003,8.6391,,mg/L,1,0.0336,0.0332,0.0337,0.0338
,SA000536-004,7.3878,,mg/L,1,0.0287,0.029,0.0284,0.0287
,SA000536-005,0.7821,,mg/L,4.8,0.003,0.0032,0.0029,0.003
,PATRON,1.0084,,mg/L,3.6,0.0975,0.0934,0.0999,0.0991
,SA000536-006,10.4589,,mg/L,1.4,0.0406,0.04,0.0411,0.0407
,SA000536-007,7.5191,,mg/L,4.4,0.0292,0.0304,0.0279,0.0294
,SA000536-008,6.5068,,mg/L,2.4,0.0253,0.0255,0.0258,0.0246
,SA000536-009,13.171,,mg/L,2.3,0.0511,0.0497,0.0517,0.0518
,SA000536-010,4.4797,,mg/L,1,0.0174,0.0173,0.0174,0.0176
,PATRON,0.9964,,mg/L,4.2,0.0963,0.0919,0.1,0.0971
,BLANCO,0.0084,,mg/L,69,0.0008,0.0013,0.0009,0.0002
,BLANCO REACTIVO,0,,mg/L,36.3,-0.0008,-0.0005,-0.0009,-0.001
,SA000536-011,7.4737,,mg/L,2.1,0.029,0.0284,0.029,0.0297
,SA000536-012,12.3988,,mg/L,0.8,0.0481,0.0479,0.0478,0.0486
,SA000536-013,11.8534,,mg/L,2.9,0.046,0.045,0.0455,0.0475
,SA000536-014,11.4265,,mg/L,1.4,0.0444,0.0442,0.0451,0.0438
,SA000536-015,11.5283,,mg/L,1.1,0.0447,0.0442,0.0448,0.0452
,PATRON,1.0069,,mg/L,1.6,0.0973,0.0959,0.0971,0.099
,SA000536-016,9.6559,,mg/L,0.6,0.0375,0.0373,0.0374,0.0377
,SA000536-017,2.9914,,mg/L,4,0.0116,0.0119,0.0111,0.0119
,SA000536-018,3.1169,,mg/L,1,0.0121,0.0122,0.012,0.0121
,SA000536-019,6.0638,,mg/L,5.4,0.0236,0.0221,0.024,0.0245
,SA000536-020,25.9931,,mg/L,1.3,0.1006,0.1017,0.0992,0.1008
,PATRON,0.9992,,mg/L,6.3,0.0966,0.0907,0.1029,0.0962
,BLANCO,0.0054,,mg/L,39.9,0.0005,0.0003,0.0007,0.0005
,BLANCO REACTIVO,0,,mg/L,70.4,-0.0009,-0.0002,-0.0013,-0.0012
,SA000536-021,4.5681,,mg/L,0.9,0.0177,0.0178,0.0179,0.0176
,SA000536-022,9.3049,,mg/L,0.9,0.0361,0.0365,0.036,0.0359
,SA000536-023,5.0558,,mg/L,3.8,0.0196,0.0205,0.0191,0.0192
,SA000536-024,12.2364,,mg/L,1.2,0.0475,0.0474,0.0481,0.047
,SA000536-025,14.6696,,mg/L,3.1,0.0569,0.0575,0.0583,0.0549
,PATRON,1.017,,mg/L,2.5,0.0983,0.0993,0.1001,0.0955
,SA000536-026,14.9669,,mg/L,2.1,0.058,0.0574,0.0595,0.0572
,SA000536-027,0.1598,,mg/L,32.2,0.0006,0.0005,0.0005,0.0009
,SA000536-028,12.9067,,mg/L,2.4,0.0501,0.0506,0.0488,0.051
,SA000536-029,7.1344,,mg/L,1.9,0.0277,0.0283,0.0274,0.0274
,SA000536-030,4.1321,,mg/L,1.6,0.016,0.0159,0.0163,0.0159
,PATRON,1.0155,,mg/L,2.1,0.0982,0.0961,0.0981,0.1003
,BLANCO,0.0058,,mg/L,22.2,0.0006,0.0004,0.0006,0.0007
,BLANCO REACTIVO,0,,mg/L,78.8,-0.0002,-0.0002,-0.0003,0
,SA000536-031,3.6355,,mg/L,2.3,0.0141,0.0139,0.0145,0.0139
,SA000536-032,-0.1156,,mg/L,>100,-0.0004,-0.0004,0.0001,-0.001
,PATRON,1.0028,,mg/L,1.4,0.0969,0.0985,0.0961,0.0963
