Analista,JS,,,,,,,,
Fecha de inicio,03:27 p. m. 24/12/2025  GMT: 09:27 p. m. 24/12/2025,,,,,,,,
Hoja de trabajo,SA007372,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.4976,,mg/L,1,1.1,0.0191,0.002,
,BLANCO,0.0066,,mg/L,1,>100,0.0003,0.0001,
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0001,0.0002,
,SA007372-001,0.1452,,mg/L,1,1.7,0.0239,0.0007,30
,SA007372-002,0.1934,,mg/L,1,1.4,0.0317,0.0007,30.06
,SA007372-003,0.0888,,mg/L,1,3.7,0.0148,0.0004,30.29
,SA007372-004,0.155,,mg/L,1,0.7,0.0256,0.0007,30.2
,SA007372-005,0.1857,,mg/L,1,0.7,0.0304,0.0005,30.02
,PATRON,0.5089,,mg/L,1,1.2,0.0195,0.0018,
,SA007372-006,0.1571,,mg/L,1,0.3,0.0258,0.001,30.05
,SA007372-007,0.0749,,mg/L,1,1.7,0.0124,0.0004,30.15
,SA007372-008,0.0937,,mg/L,1,1.3,0.0155,0.0006,30.02
,SA007372-009,0.0376,,mg/L,1,5.4,0.0063,0.0004,30.13
,SA007372-010,0.0839,,mg/L,1,0.1,0.0139,0.0005,30.13
,PATRON,0.5066,,mg/L,1,1.2,0.0195,0.0018,
,BLANCO,-0.0008,,mg/L,1,>100,0,0.0004,
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0001,0,
,SA007372-011,0.2697,,mg/L,1,0.4,0.044,0.0008,30.06
,SA007372-012,0.1128,,mg/L,1,1.6,0.0186,0.0005,30.02
,SA007372-013,0.1287,,mg/L,1,0.5,0.0214,0.0009,30.27
,SA007372-014,0.0064,,mg/L,1,4.4,0.0011,0.0007,30.1
,SA007372-015,0.2356,,mg/L,1,1.5,0.0385,0.0006,30.04
,PATRON,0.5157,,mg/L,1,0.1,0.0198,0.0016,
,SA007372-016,0.0777,,mg/L,1,1.5,0.0129,0.0006,30.06
,SA007372-017,0.148,,mg/L,1,1.7,0.0244,0.0009,30.11
,SA007372-018,0.144,,mg/L,1,1.1,0.0237,0.0004,30
,SA007372-019,0.0465,,mg/L,1,3.9,0.0077,0.0008,30.02
,SA007372-020,0.0503,,mg/L,1,2.2,0.0083,0.0009,30.01
,PATRON,0.513,,mg/L,1,1.2,0.0197,0.0019,
,BLANCO,-0.0201,,mg/L,1,6.7,-0.0008,-0.0001,
,BLANCO REACTIVO,0,,mg/L,1,85.8,0.0004,0.0002,
,SA007372-021,0.0793,,mg/L,1,2.3,0.0131,0.0004,30.1
,SA007372-022,-0.0045,,mg/L,1,56.4,-0.0007,0.0008,30.05
,SA007372-023,0.31,,mg/L,1,0.4,0.0504,0.0001,30.05
,SA007372-024,0.1841,,mg/L,1,1.4,0.0302,0.0005,30.02
,SA007372-025,-0.0002,,mg/L,1,>100,0,0.0005,30.14
,PATRON,0.4981,,mg/L,1,0.7,0.0191,0.0011,
,SA007372-026,0.2896,,mg/L,1,0.7,0.0471,0.0003,30.02
,SA007372-027,0.7071,,mg/L,1,0.9,0.1118,0.0001,30.03
,SA007372-028,0.3095,,mg/L,1,0.7,0.0507,-0.0001,30.33
,SA007372-029,0.1714,,mg/L,1,1.2,0.0281,-0.0002,30.04
,SA007372-030,0.2236,,mg/L,1,0.9,0.0372,0.0009,30.11
,PATRON,0.5098,,mg/L,1,1.1,0.0196,0.0008,
,BLANCO,0.011,,mg/L,1,58,0.0004,-0.0006,
,BLANCO REACTIVO,0,,mg/L,1,42.6,0.0003,0.0002,
,SA007372-031,0.3104,,mg/L,1,1.1,0.0505,0.0006,30.11
,SA007372-032,0.5187,,mg/L,1,0.6,0.0829,-0.0001,30.01
,PATRON,0.5096,,mg/L,1,0.2,0.0199,0.0005,
,BLANCO,0.0079,,mg/L,1,>100,0.0003,-0.0003,
,BLANCO REACTIVO,0,,mg/L,1,57.8,0.0003,-0.0003,
