PATRON,0.9889,,mg/L,0.8,0.0002,0.0208,0.0206,0.021,0.0208
BLANCO,-0.0026,,mg/L,>100,0.0002,-0.0001,0.0001,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,53,0.0001,-0.0001,-0.0002,-0.0001,-0.0001
H,0.2458,,mg/L,1.1,0.0001,0.0052,0.0052,0.0051,0.0051
C1,0.2485,,mg/L,0.8,0,0.0052,0.0053,0.0052,0.0052
C2,0.2491,,mg/L,1,0.0001,0.0053,0.0052,0.0052,0.0053
PATRON,0.9916,,mg/L,0.4,0.0001,0.0208,0.0209,0.0209,0.0207
BLANCO,-0.0037,,mg/L,>100,0.0001,-0.0001,-0.0002,-0.0001,0
BLANCO REACTIVO,0,,mg/L,10.9,0,-0.0003,-0.0003,-0.0002,-0.0003
C3,0.252,,mg/L,1.8,0.0001,0.0053,0.0054,0.0052,0.0054
C4,0.2445,,mg/L,0.9,0,0.0052,0.0052,0.0052,0.0051
T,0.2366,,mg/L,1.2,0.0001,0.005,0.005,0.0049,0.005
PATRON,0.9818,,mg/L,0.7,0.0001,0.0206,0.0208,0.0206,0.0205
BLANCO,-0.004,,mg/L,56.4,0,-0.0001,0,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,30.8,0.0002,-0.0005,-0.0007,-0.0004,-0.0005
DP1,0.1353,,mg/L,2.9,0.0001,0.0029,0.0029,0.0029,0.0028
DP2,0.0845,,mg/L,4.7,0.0001,0.0018,0.0019,0.0017,0.0018
DP3,0.065,,mg/L,4.8,0.0001,0.0014,0.0014,0.0014,0.0013
PATRON,0.9826,,mg/L,0.7,0.0002,0.0206,0.0208,0.0205,0.0206
BLANCO,0.0051,,mg/L,21.7,0,0.0001,0.0001,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,6.5,0,-0.0008,-0.0008,-0.0008,-0.0007
DP4,0.1874,,mg/L,1.7,0.0001,0.004,0.004,0.0039,0.004
DP5,3.4613,,mg/L,0.2,0.0002,0.0719,0.072,0.0719,0.0717
DP6,1.4902,,mg/L,0.6,0.0002,0.0312,0.0314,0.031,0.0313
PATRON,0.9838,,mg/L,0.5,0.0001,0.0207,0.0207,0.0206,0.0207
BLANCO,-0.0031,,mg/L,87.8,0.0001,-0.0001,-0.0001,0,0
BLANCO REACTIVO,0,,mg/L,9.5,0.0001,-0.0008,-0.0007,-0.0009,-0.0008
ELY1,0.2394,,mg/L,1.9,0.0001,0.005,0.005,0.0052,0.005
ELY2,0.2117,,mg/L,0.4,0,0.0045,0.0045,0.0044,0.0045
ELY3,0.2364,,mg/L,1.3,0.0001,0.005,0.005,0.005,0.0049
PATRON,0.9877,,mg/L,0.4,0.0001,0.0208,0.0208,0.0208,0.0207
BLANCO,0.0045,,mg/L,65.6,0.0001,0.0001,0.0001,0,0.0001
BLANCO REACTIVO,0,,mg/L,9.5,0.0001,-0.0007,-0.0007,-0.0006,-0.0007
ELY4,0.2152,,mg/L,0.9,0,0.0045,0.0046,0.0045,0.0045
ELY5,0.1944,,mg/L,0.9,0,0.0041,0.0041,0.0041,0.0041
PATRON,0.9887,,mg/L,0.2,0,0.0208,0.0207,0.0208,0.0208
BLANCO,-0.0062,,mg/L,24.8,0,-0.0001,-0.0002,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,7.3,0.0001,-0.0008,-0.0008,-0.0008,-0.0009
