PATRON,5.156,,mg/L,1.4,0.052,1,1,1,0.0528,0.0514,0.0519
BLANCO,0.0324,,mg/L,60,0.0003,1,1,1,0.0003,0.0005,0.0001
BLANCO REACTIVO,0,,mg/L,61.8,0.0002,1,1,1,0.0001,0.0001,0.0003
FASE 1,0.0379,,mg/L,32.3,0.0004,1,1,1,0.0005,0.0003,0.0003
PATRON,4.8715,,mg/L,1.3,0.0492,1,1,1,0.0485,0.0498,0.0493
FASE 2,-0.0104,,mg/L,14,-0.0001,1,1,1,-0.0001,-0.0001,-0.0001
FASE 3,-0.0123,,mg/L,84.1,-0.0001,1,1,1,0,-0.0001,-0.0002
PATRON,4.8855,,mg/L,2.5,0.0493,1,1,1,0.0483,0.0507,0.0491
BLANCO,-0.0319,,mg/L,33.5,-0.0003,1,1,1,-0.0004,-0.0004,-0.0002
BLANCO REACTIVO,0,,mg/L,69.3,-0.0002,1,1,1,0,-0.0003,-0.0002
VSP NORTE,0.0383,,mg/L,48.4,0.0004,1,1,1,0.0006,0.0003,0.0003
CELDA 8.1,0.0505,,mg/L,27.5,0.0005,1,1,1,0.0004,0.0006,0.0006
CELDA 8.2,0.0363,,mg/L,24.1,0.0004,1,1,1,0.0005,0.0004,0.0003
CELDA 8.3,0.2462,,mg/L,1.3,0.0025,1,1,1,0.0026,0.0025,0.0025
PATRON,4.9484,,mg/L,2.5,0.05,1,1,1,0.0489,0.0513,0.0497
BLANCO,-0.0118,,mg/L,>100,-0.0001,1,1,1,-0.0002,0,-0.0002
BLANCO REACTIVO,0,,mg/L,41,-0.0003,1,1,1,-0.0003,-0.0003,-0.0001
