PATRON,0.0533,,mg/L,7.8,0.0025,-0.0013,0.0026,0.0023,0.0027
BLANCO,-0.003,,mg/L,>100,0,-0.0004,0,0.0004,-0.0003
BLANCO REACTIVO,0,,mg/L,50.9,0.0002,-0.0018,0.0003,0.0003,0.0001
H KCA PO,0.0226,,mg/L,33.7,0.0011,0.001,0.0007,0.0014,0.0013
H KCA PO,0.0226,,mg/L,24.7,0.0007,0.0009,0.0008,0.0005,0.0009
H KCA PO,0.0205,,mg/L,20.9,0.0011,0.0001,0.0008,0.0012,0.0011
PATRON,0.0538,,mg/L,7.8,0.0029,-0.002,0.0027,0.0029,0.0031
H KCA PO,0.0226,,mg/L,18.5,0.0012,-0.0008,0.0015,0.001,0.0012
H KCA PO,0.0226,,mg/L,17.5,0.0011,-0.0011,0.0012,0.0009,0.0011
PATRON,0.0489,,mg/L,6,0.0027,-0.0039,0.0027,0.0025,0.0028
BLANCO,0.0078,,mg/L,24.8,0.0009,-0.0037,0.0012,0.0007,0.0009
BLANCO REACTIVO,0,,mg/L,42.7,0.0005,-0.0017,0.0007,0.0003,0.0004
M1 PO,0.0078,,mg/L,31.2,0.0009,-0.001,0.0009,0.0012,0.0006
M2 PO,0.0066,,mg/L,24.4,0.0009,-0.0017,0.0006,0.0009,0.0011
M3 PO,0.0082,,mg/L,41.2,0.0009,-0.0023,0.0011,0.0012,0.0005
M4 PO,0.004,,mg/L,2,0.0007,-0.0025,0.0008,0.0007,0.0007
PATRON,0.0491,,mg/L,15.5,0.0027,-0.0044,0.003,0.0029,0.0022
P KCA PO,0.0092,,mg/L,24.8,0.001,-0.0011,0.0012,0.0009,0.0007
PATRON,0.047,,mg/L,9.6,0.0026,-0.0047,0.0023,0.0026,0.0028
BLANCO,-0.0016,,mg/L,61.3,0.0005,-0.004,0.0002,0.0006,0.0007
BLANCO REACTIVO,0,,mg/L,28.5,0.0006,-0.002,0.0004,0.0007,0.0005
CELDA 8,0.0222,,mg/L,10.8,0.0015,-0.0018,0.0015,0.0017,0.0014
CANAL,0.0132,,mg/L,10.1,0.0011,-0.0022,0.0011,0.0013,0.0011
PATRON,0.0543,,mg/L,2.7,0.0029,-0.0048,0.0029,0.003,0.0029
BLANCO,0.0016,,mg/L,38.3,0.0006,-0.0041,0.0007,0.0009,0.0004
BLANCO REACTIVO,0,,mg/L,47.7,0.0006,-0.0021,0.0007,0.0003,0.0009
H KCA PE,0.0132,,mg/L,27.6,0.0011,-0.0028,0.0015,0.001,0.001
H KCA PE,0.0121,,mg/L,20.2,0.0011,-0.0031,0.0014,0.0009,0.001
H KCA PE,0.0111,,mg/L,18.2,0.0011,-0.0026,0.0012,0.0011,0.0008
PATRON,0.0609,,mg/L,5.9,0.0032,-0.005,0.0032,0.0034,0.003
H KCA PE,0.0132,,mg/L,49,0.0006,-0.0007,0.0005,0.0004,0.001
H KCA PE,0.0132,,mg/L,28.5,0.0004,-0.0013,0.0004,0.0003,0.0005
PATRON,0.0458,,mg/L,7.5,0.0025,-0.0043,0.0028,0.0024,0.0025
BLANCO,-0.0019,,mg/L,42.1,0.0005,-0.0044,0.0003,0.0005,0.0007
BLANCO REACTIVO,0,,mg/L,47.2,0.0008,-0.0022,0.0004,0.0008,0.0011
M1 PE,0.0039,,mg/L,26.7,0.0007,-0.0015,0.0007,0.0006,0.001
M2 PE,0.0019,,mg/L,29.9,0.0007,-0.0025,0.0008,0.0004,0.0008
M3 PE,0.0096,,mg/L,7.9,0.001,-0.0026,0.001,0.0009,0.0011
M4 PE,0.007,,mg/L,23.6,0.0009,-0.0035,0.0011,0.0008,0.0007
PATRON,0.0505,,mg/L,26.1,0.0028,-0.0047,0.003,0.0033,0.0019
P KCA PE,0.0063,,mg/L,69.1,0.0008,-0.0013,0.0005,0.0015,0.0005
PATRON,0.052,,mg/L,23.8,0.0028,-0.0052,0.0022,0.0035,0.0027
BLANCO,-0.0039,,mg/L,55.8,0.0004,-0.0058,0.0007,0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,27.1,0.0013,-0.0027,0.0015,0.0014,0.0009
ELY 1,-0.0068,,mg/L,88.8,0.0003,-0.0025,0.0004,0.0005,0
ELY 2,-0.0058,,mg/L,26.6,0.0003,-0.0026,0.0003,0.0004,0.0002
ELY 3,-0.0012,,mg/L,52.1,0.0005,-0.0036,0.0007,0.0006,0.0002
ELY 4,-0.0044,,mg/L,48.7,0.0004,-0.0038,0.0004,0.0002,0.0006
PATRON,0.044,,mg/L,6.9,0.0025,-0.0061,0.0027,0.0024,0.0023
ELY P,-0.0021,,mg/L,85.8,0.0005,-0.0026,0.0002,0.0003,0.001
PATRON,0.0445,,mg/L,10.7,0.0025,-0.0063,0.0025,0.0022,0.0027
BLANCO,-0.0005,,mg/L,53.9,0.0006,-0.0057,0.0003,0.0004,0.0009
BLANCO REACTIVO,0,,mg/L,31,0.0012,-0.0031,0.0009,0.0011,0.0016
