PATRON,4.9589,,mg/L,0.5,0.0508,0.051,0.0508,0.0505
BLANCO,0.0115,,mg/L,84.9,0.0001,0.0001,0.0002,0
BLANCO REACTIVO,0,,mg/L,18.8,0.0005,0.0004,0.0006,0.0005
FASE 1,0.0999,,mg/L,5.1,0.001,0.001,0.001,0.0011
FASE 2,0.0654,,mg/L,6.1,0.0007,0.0007,0.0007,0.0006
FASE 3,0.0633,,mg/L,8.2,0.0007,0.0007,0.0006,0.0006
VSP NORTE,0.061,,mg/L,23.7,0.0006,0.0005,0.0006,0.0008
CELDA 8.1,0.072,,mg/L,31.4,0.0008,0.0009,0.0008,0.0005
CELDA 8.2,0.0654,,mg/L,7.4,0.0007,0.0007,0.0007,0.0007
CELDA 8.3,0.1544,,mg/L,2.6,0.0016,0.0016,0.0017,0.0016
PATRON,4.9945,,mg/L,0.2,0.0511,0.051,0.0512,0.0512
BLANCO,-0.0128,,mg/L,58.4,-0.0001,-0.0002,-0.0002,0
BLANCO REACTIVO,0,,mg/L,8.5,0.001,0.0011,0.001,0.0009
