PATRON,5.0234,,mg/L,0.2,0.099,0.0988,0.0989,0.0992
BLANCO,-0.0047,,mg/L,72.8,-0.0001,-0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,>100,0,0.0001,-0.0001,0.0001
H,1.8097,,mg/L,0.9,0.0357,0.0354,0.0357,0.0361
C1,1.8031,,mg/L,0.4,0.0356,0.0357,0.0357,0.0354
C2,1.825,,mg/L,0.6,0.036,0.0361,0.0362,0.0358
PATRON,5.0264,,mg/L,0.1,0.099,0.0991,0.0989,0.0991
BLANCO,0.0027,,mg/L,>100,0.0001,0.0002,0,0
BLANCO REACTIVO,0,,mg/L,86.3,-0.0002,-0.0004,0,-0.0003
C3,1.8964,,mg/L,0.3,0.0375,0.0375,0.0375,0.0373
C4,1.8428,,mg/L,0.3,0.0364,0.0364,0.0363,0.0365
T,1.7997,,mg/L,0.7,0.0356,0.0358,0.0353,0.0355
PATRON,5.0074,,mg/L,0.4,0.0986,0.0983,0.0991,0.0986
BLANCO,-0.004,,mg/L,48.5,-0.0001,-0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,22.6,-0.0005,-0.0004,-0.0007,-0.0006
DP1,0.0798,,mg/L,5.1,0.0016,0.0015,0.0016,0.0016
DP2,0.0835,,mg/L,5.5,0.0017,0.0017,0.0015,0.0017
DP3,0.0601,,mg/L,5.4,0.0012,0.0011,0.0012,0.0012
PATRON,5.0393,,mg/L,0.1,0.0993,0.0992,0.0993,0.0994
BLANCO,0.0043,,mg/L,>100,0.0001,0.0002,0,0
BLANCO REACTIVO,0,,mg/L,33.4,-0.0006,-0.0006,-0.0009,-0.0005
DP4,0.3193,,mg/L,1.1,0.0063,0.0062,0.0064,0.0063
DP5,0.1776,,mg/L,1,0.0035,0.0036,0.0035,0.0035
DP6,17.1947,,mg/L,0.3,0.3305,0.3296,0.3304,0.3315
PATRON,5.0105,,mg/L,0.4,0.0987,0.0982,0.0991,0.0988
BLANCO,0.0052,,mg/L,51.2,0.0001,0,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,17.5,-0.0008,-0.0006,-0.0008,-0.0009
ELY1,1.7756,,mg/L,0.7,0.0351,0.0348,0.0351,0.0353
ELY2,1.7826,,mg/L,0.1,0.0352,0.0352,0.0352,0.0353
ELY3,1.7627,,mg/L,0.9,0.0348,0.0349,0.0351,0.0345
PATRON,5.0031,,mg/L,1,0.0986,0.0997,0.0983,0.0977
BLANCO,-0.0018,,mg/L,>100,0,0,0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,11.3,-0.0009,-0.0009,-0.0008,-0.001
ELY4,1.694,,mg/L,0.5,0.0335,0.0336,0.0335,0.0333
ELY5,1.6754,,mg/L,0.6,0.0331,0.0329,0.0332,0.0332
PATRON,5.0705,,mg/L,0.4,0.0999,0.1003,0.0995,0.0999
BLANCO,-0.0019,,mg/L,>100,0,0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,7,-0.001,-0.001,-0.0009,-0.0009
