PATRON,4.7605,,mg/L,0.4,0.0522,1,1,1,0.0519,0.0523,0.0523
BLANCO,-0.0085,,mg/L,>100,-0.0001,1,1,1,0.0005,-0.0003,-0.0005
BLANCO REACTIVO,0,,mg/L,74.2,-0.0002,1,1,1,-0.0004,-0.0001,-0.0002
FASE 1,-0.0046,,mg/L,>100,0,1,1,1,0.0001,-0.0004,0.0001
FASE 2,0.0098,,mg/L,>100,0.0001,1,1,1,0.0004,0.0001,-0.0002
FASE 3,0.0065,,mg/L,>100,0.0001,1,1,1,0.0001,-0.0001,0.0002
VSP NORTE,0.004,,mg/L,>100,0,1,1,1,-0.0002,0.0001,0.0002
CELDA 8.1,0.0286,,mg/L,78.8,0.0003,1,1,1,0.0006,0.0002,0.0001
CELDA 8.2,-0.0021,,mg/L,>100,0,1,1,1,0,0,-0.0001
CELDA 8.3,0.0421,,mg/L,37.5,0.0005,1,1,1,0.0004,0.0006,0.0003
