PATRON,5.1303,,mg/L,0.1,0.0001,0.0552,0.0005,0.0552,0.0552,0.0551
BLANCO,-0.0381,,mg/L,33.5,0.0001,-0.0004,0.0004,-0.0004,-0.0006,-0.0003
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0001,0.0009,-0.0002,-0.0001,0
FASE 1,0.0342,,mg/L,17.9,0.0001,0.0004,0.001,0.0004,0.0004,0.0003
FASE 2,0.0559,,mg/L,18.7,0.0001,0.0006,0.0005,0.0007,0.0007,0.0005
FASE 3,0.0546,,mg/L,65.3,0.0004,0.0006,0.0003,0.001,0.0005,0.0003
VSP NORTE,0.0466,,mg/L,39.9,0.0002,0.0005,0.0007,0.0003,0.0006,0.0007
CELDA 8.1,0.027,,mg/L,63.7,0.0002,0.0003,0,0.0003,0.0001,0.0005
CELDA 8.2,0.0435,,mg/L,45.4,0.0002,0.0005,-0.0002,0.0002,0.0007,0.0005
CELDA 8.3,0.0535,,mg/L,63.9,0.0004,0.0006,0.0005,0.0006,0.0009,0.0002
PATRON,4.9558,,mg/L,1.1,0.0006,0.0533,0.001,0.0536,0.0527,0.0537
BLANCO,0.0267,,mg/L,90.7,0.0003,0.0003,0.0004,0.0003,0,0.0006
BLANCO REACTIVO,0,,mg/L,70.7,0.0003,0.0004,0.0005,0.0002,0.0002,0.0007
