PATRON,0.0557,,mg/L,21.4,0.0022,0.0002,0.002,0.0019,0.0028
BLANCO,-0.0005,,mg/L,68,-0.0002,0.0008,0,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,49.9,0.0005,0,0.0002,0.0007,0.0005
H KCA PO,0.018,,mg/L,81.9,0.0005,0.0026,0.0003,0.0002,0.0009
H KCA PO,0.018,,mg/L,29.2,0.0006,0.0027,0.0004,0.0006,0.0007
H KCA PO,0.018,,mg/L,32.3,0.0007,0.002,0.0004,0.0008,0.0008
PATRON,0.049,,mg/L,2.9,0.0021,0.0001,0.0021,0.002,0.0021
H KCA PO,0.018,,mg/L,53.1,0.0004,0.0022,0.0006,0.0002,0.0005
H KCA PO,0.018,,mg/L,19,0.0004,0.002,0.0003,0.0005,0.0004
PATRON,0.046,,mg/L,15.7,0.0019,-0.0001,0.0023,0.0019,0.0017
BLANCO,-0.0085,,mg/L,70,-0.0006,0.0009,-0.0002,-0.0004,-0.001
BLANCO REACTIVO,0,,mg/L,>100,-0.0002,0.0008,-0.0005,-0.0003,0.0001
M1 PO,0.004,,mg/L,>100,0,0.0035,0.0001,-0.0002,0.0002
M2 PO,0.0045,,mg/L,>100,0,0.0032,0.0002,-0.0001,0
M3 PO,0.0019,,mg/L,>100,-0.0001,0.0034,-0.0002,-0.0002,0.0001
M4 PO,0.001,,mg/L,55.8,-0.0005,0.0038,-0.0003,-0.0008,-0.0004
PATRON,0.0476,,mg/L,17.2,0.002,0.0007,0.0021,0.0016,0.0023
P KCA PO,0.001,,mg/L,7.7,-0.0004,0.0034,-0.0003,-0.0004,-0.0004
PATRON,0.0537,,mg/L,11.9,0.0023,0.0009,0.002,0.0024,0.0024
BLANCO,-0.0052,,mg/L,>100,-0.0004,0.0019,-0.0006,-0.0007,0.0001
BLANCO REACTIVO,0,,mg/L,>100,-0.0003,0.0003,-0.0003,0.0001,-0.0007
CELDA 8,0.0045,,mg/L,>100,0,0.0033,0.0002,0,-0.0001
PATRON,0.0466,,mg/L,8.9,0.002,0.0019,0.0021,0.0018,0.002
BLANCO,0.0027,,mg/L,>100,0,0.0017,-0.0003,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,20.5,0.0015,-0.0008,0.0013,0.0018,0.0013
H KCA PE,0.0097,,mg/L,49.6,0.0005,0.0025,0.0008,0.0004,0.0003
H KCA PE,0.0097,,mg/L,47.1,0.0005,0.0027,0.0003,0.0004,0.0007
H KCA PE,0.0097,,mg/L,76.6,0.0007,0.0024,0.0001,0.0008,0.0011
PATRON,0.0437,,mg/L,6.7,0.0018,-0.002,0.0017,0.0019,0.0019
H KCA PE,0.0097,,mg/L,67.6,0.0001,0.0006,0.0001,0,0.0002
H KCA PE,0.0097,,mg/L,19.2,0.0003,0.0004,0.0003,0.0003,0.0002
PATRON,0.0452,,mg/L,14.2,0.0019,-0.0021,0.0018,0.0017,0.0022
BLANCO,0.0015,,mg/L,>100,-0.0001,-0.0013,0.0002,0.0001,-0.0007
BLANCO REACTIVO,0,,mg/L,20.9,0.0011,-0.0005,0.0012,0.0009,0.0013
M1 PE,0.001,,mg/L,51.8,-0.0003,0,-0.0002,-0.0002,-0.0005
M2 PE,0.001,,mg/L,58.2,-0.0004,-0.0003,-0.0006,-0.0002,-0.0002
M3 PE,0.001,,mg/L,63.8,-0.0006,-0.0004,-0.0002,-0.0005,-0.0009
M4 PE,-0.01,,mg/L,55.9,-0.0006,0.0001,-0.001,-0.0003,-0.0006
PATRON,0.0452,,mg/L,19.2,0.0019,-0.0014,0.0017,0.0017,0.0023
P KCA PE,0.001,,mg/L,67.2,-0.0004,0.0012,-0.0002,-0.0004,-0.0007
PATRON,0.0475,,mg/L,9.5,0.002,-0.0018,0.002,0.0018,0.0022
BLANCO,0.0068,,mg/L,>100,0.0001,-0.0014,0.0003,0,0
BLANCO REACTIVO,0,,mg/L,8.3,0.0017,-0.0012,0.0016,0.0017,0.0018
ELY 1,0.0031,,mg/L,>100,0,0.0003,0.0006,-0.0003,-0.0004
ELY 2,0.001,,mg/L,58.9,-0.0004,0.0003,-0.0002,-0.0005,-0.0006
ELY 3,0.001,,mg/L,>100,-0.0006,0.0006,-0.0012,-0.0003,-0.0001
ELY 4,0.0034,,mg/L,>100,0,0.0001,-0.0004,0.0001,0.0002
PATRON,0.0509,,mg/L,23.1,0.0018,-0.0001,0.0017,0.0022,0.0014
ELY P,0.0002,,mg/L,93,-0.0004,0.0028,-0.0002,-0.0007,-0.0002
PATRON,0.0465,,mg/L,15.2,0.0016,0,0.0013,0.0016,0.0018
BLANCO,-0.0014,,mg/L,49,-0.0004,0.0009,-0.0005,-0.0005,-0.0002
BLANCO REACTIVO,0,,mg/L,72.2,-0.0003,0.0009,-0.0002,-0.0006,-0.0002
