PATRON,0.4886,,mg/L,1.7,0.072,0.0015,1,1,1,0.0732,0.0707,0.072
BLANCO,-0.0033,,mg/L,42.1,-0.0005,0.0007,1,1,1,-0.0006,-0.0003,-0.0007
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0003,1,1,1,0,0.0004,-0.0008
H KCA PO,-0.0016,,mg/L,>100,-0.0002,0.003,1,1,1,0.0001,-0.0002,-0.0007
H KCA PO,-0.0017,,mg/L,>100,-0.0003,0.0031,1,1,1,0.0004,-0.0007,-0.0004
H KCA PO,-0.0005,,mg/L,>100,-0.0001,0.0027,1,1,1,-0.0011,-0.0004,0.0013
PATRON,0.501,,mg/L,0.4,0.0737,0.0005,1,1,1,0.0735,0.074,0.0735
H KCA PO,0.0004,,mg/L,>100,0.0001,0.0024,1,1,1,0.0015,-0.0009,-0.0005
H KCA PO,0.0076,,mg/L,46.6,0.0012,0.0009,1,1,1,0.0012,0.0018,0.0006
PATRON,0.4919,,mg/L,0.5,0.0724,0.0005,1,1,1,0.072,0.0728,0.0725
BLANCO,0.0046,,mg/L,57.6,0.0007,-0.0004,1,1,1,0.001,0.0002,0.001
BLANCO REACTIVO,0,,mg/L,92.9,-0.0003,0.0005,1,1,1,-0.0006,0,-0.0002
M1 PO,-0.0051,,mg/L,62.9,-0.0008,0.0036,1,1,1,-0.0014,-0.0005,-0.0005
M2 PO,-0.0023,,mg/L,84.5,-0.0004,0.0025,1,1,1,-0.0001,-0.0007,-0.0002
P KCA PO,-0.0049,,mg/L,>100,-0.0008,0.0028,1,1,1,-0.0009,0.0006,-0.002
PATRON,0.5046,,mg/L,0.6,0.0741,0.0015,1,1,1,0.074,0.0746,0.0737
BLANCO,0.0017,,mg/L,>100,0.0003,0.0001,1,1,1,0,0.0021,-0.0013
BLANCO REACTIVO,0,,mg/L,44.6,-0.0013,0.0011,1,1,1,-0.0008,-0.0019,-0.0012
CELDA 8,-0.0013,,mg/L,>100,-0.0002,0.0054,1,1,1,-0.0005,0,-0.0001
CANAL,0.0016,,mg/L,>100,0.0002,0.0048,1,1,1,0.0005,0.0004,-0.0002
FASE 1,-0.0012,,mg/L,16,-0.0002,0.0053,1,1,1,-0.0002,-0.0002,-0.0002
FASE 2,0.0039,,mg/L,84.9,0.0006,0.0045,1,1,1,0.001,0,0.0009
FASE 3,0.0093,,mg/L,29.6,0.0014,0.0039,1,1,1,0.0018,0.001,0.0015
VSP NORTE,0.0011,,mg/L,>100,0.0002,0.0047,1,1,1,0.0006,0.001,-0.001
CELDA 8.1,0.0068,,mg/L,66.3,0.0011,0.004,1,1,1,0.0019,0.0005,0.0008
CELDA 8.2,0.0012,,mg/L,>100,0.0002,0.0047,1,1,1,0.0003,0.0003,0
CELDA 8.3,0.0079,,mg/L,76.7,0.0012,0.0037,1,1,1,0.0005,0.0023,0.0009
S. RICA,0.0083,,mg/L,63.7,0.0013,0.0037,1,1,1,0.0019,0.0016,0.0004
PATRON,0.5005,,mg/L,0.5,0.0709,0.0016,1,1,1,0.0708,0.0713,0.0706
BLANCO,-0.0073,,mg/L,44.1,-0.0011,0.0014,1,1,1,-0.0006,-0.0011,-0.0015
BLANCO REACTIVO,0,,mg/L,>100,0,0.0001,1,1,1,0.0001,-0.0001,0.0001
TRITURADORA,-0.005,,mg/L,92.6,-0.0007,0.0034,1,1,1,0,-0.0011,-0.0012
VICTORIA,-0.0019,,mg/L,>100,-0.0003,0.0029,1,1,1,-0.0013,0.0003,0.0002
CELDA 1,0.0061,,mg/L,>100,0.0009,0.0017,1,1,1,0.0006,0.0001,0.002
CELDA 2,-0.0021,,mg/L,>100,-0.0003,0.0032,1,1,1,0.0003,0.0004,-0.0017
CELDA 3,-0.004,,mg/L,>100,-0.0006,0.0037,1,1,1,-0.0021,0.0004,-0.0001
PATRON,0.5071,,mg/L,1,0.0717,-0.0001,1,1,1,0.0724,0.071,0.0718
BLANCO,0.0086,,mg/L,36.6,0.0013,-0.0014,1,1,1,0.0011,0.0018,0.0009
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0004,1,1,1,-0.0009,0.0004,0.0001
CELDA 4A,-0.0016,,mg/L,>100,-0.0002,0.0029,1,1,1,-0.0009,-0.0002,0.0004
CELDA 4B,-0.0025,,mg/L,>100,-0.0004,0.0041,1,1,1,0,-0.0008,-0.0003
CELDA 5A,0.0038,,mg/L,>100,0.0006,0.0031,1,1,1,0.0018,-0.0001,0
CELDA 5B,-0.0044,,mg/L,>100,-0.0006,0.0042,1,1,1,-0.0022,-0.0005,0.0007
PATRON,0.4993,,mg/L,0.7,0.0707,0.0007,1,1,1,0.0701,0.0709,0.0711
BLANCO,0.0005,,mg/L,>100,0.0001,0.0004,1,1,1,-0.0003,0.0005,0
BLANCO REACTIVO,0,,mg/L,>100,0.0004,-0.0001,1,1,1,0.0004,-0.0002,0.001
