PATRON,0.1955,,mg/L,2.3,0.009,-0.0022,1,1,1,0.009,0.0092,0.0088
BLANCO,0.0066,,mg/L,>100,0.0003,-0.0011,1,1,1,0.0003,0.0007,-0.0002
BLANCO REACTIVO,0,,mg/L,38,-0.0004,-0.001,1,1,1,-0.0005,-0.0002,-0.0004
CELDA 8,0.0338,,mg/L,4.2,0.0015,0.0026,1,1,1,0.0015,0.0015,0.0016
CANAL,0.0321,,mg/L,14.8,0.0014,0.0008,1,1,1,0.0013,0.0017,0.0014
FASE 1,0.039,,mg/L,10.2,0.0018,0.0021,1,1,1,0.0018,0.0019,0.0016
PATRON,0.2042,,mg/L,2,0.0094,-0.0025,1,1,1,0.0093,0.0096,0.0093
FASE 2,0.053,,mg/L,14.3,0.0024,0.002,1,1,1,0.0028,0.0024,0.0021
FASE 3,0.0522,,mg/L,20.6,0.0024,0.0019,1,1,1,0.0023,0.0029,0.0019
PATRON,0.208,,mg/L,6.5,0.0096,-0.0041,1,1,1,0.0103,0.0095,0.009
BLANCO,0.0077,,mg/L,87.5,0.0003,-0.0031,1,1,1,0.0002,0.0001,0.0006
BLANCO REACTIVO,0,,mg/L,31.2,-0.0005,-0.0014,1,1,1,-0.0005,-0.0004,-0.0007
VSP NORTE,0.0574,,mg/L,14.3,0.0026,0.002,1,1,1,0.003,0.0026,0.0023
CELDA 8.1,0.0237,,mg/L,38.3,0.0011,0.0021,1,1,1,0.001,0.0007,0.0015
CELDA 8.2,0.0225,,mg/L,27.1,0.001,0.003,1,1,1,0.0008,0.0013,0.0009
CELDA 8.3,0.0228,,mg/L,12.1,0.001,0.0035,1,1,1,0.0009,0.001,0.0011
PATRON,0.1988,,mg/L,3.7,0.0092,-0.0022,1,1,1,0.0088,0.0094,0.0094
S. RICA,0.0393,,mg/L,12,0.0018,0.0024,1,1,1,0.0015,0.0019,0.0019
PATRON,0.2019,,mg/L,3.8,0.0093,-0.0023,1,1,1,0.0097,0.0093,0.009
BLANCO,0.0005,,mg/L,>100,0,-0.0016,1,1,1,-0.0003,0,0.0003
BLANCO REACTIVO,0,,mg/L,>100,-0.0006,-0.0001,1,1,1,-0.0005,-0.0012,0
TRITURADORA,0.0195,,mg/L,32.1,0.0009,0.0023,1,1,1,0.0012,0.0008,0.0006
VICTORIA,0.0107,,mg/L,19.5,0.0005,0.0019,1,1,1,0.0004,0.0004,0.0006
CELDA 1,0.0239,,mg/L,31.1,0.0011,0.0022,1,1,1,0.0007,0.0014,0.0011
CELDA 2,0.0264,,mg/L,24.3,0.0012,0.0027,1,1,1,0.0009,0.0014,0.0012
CELDA 3,0.0316,,mg/L,87.4,0.0014,0.0021,1,1,1,0.0005,0.0009,0.0028
CELDA 4A,0.021,,mg/L,42,0.0009,0.0032,1,1,1,0.0014,0.0007,0.0007
CELDA 4B,0.0265,,mg/L,11.2,0.0012,0.0029,1,1,1,0.0012,0.001,0.0013
CELDA 5A,0.028,,mg/L,20.5,0.0013,0.0032,1,1,1,0.0013,0.001,0.0015
CELDA 5B,0.0211,,mg/L,16,0.0009,0.0033,1,1,1,0.0011,0.0009,0.0008
PATRON,0.185,,mg/L,3.6,0.0085,-0.0028,1,1,1,0.0089,0.0084,0.0083
BLANCO,-0.0055,,mg/L,61.5,-0.0003,-0.0006,1,1,1,-0.0001,-0.0002,-0.0005
BLANCO REACTIVO,0,,mg/L,42.9,-0.0006,-0.0016,1,1,1,-0.0008,-0.0006,-0.0003
