Analista,ACG,,,,,,,,
Fecha de inicio,16/04/2023 12:36 p. m.  GMT: 16/04/2023 06:36 p. m.,,,,,,,,
Hoja de trabajo,SA000973_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.9972,,mg/L,1.1,0.1113,0.1099,0.112,0.1121
,BLANCO,0.0033,,mg/L,26.7,0.0004,0.0003,0.0004,0.0005
,BLANCO REACTIVO,0,,mg/L,98.8,0.0001,0,0.0001,0
,SA000973-001,36.4432,,mg/L,0.5,0.1824,0.1828,0.1832,0.1814
,SA000973-002,-0.0518,,mg/L,77.1,-0.0003,0,-0.0004,-0.0004
,SA000973-003,38.4944,,mg/L,1.6,0.1924,0.1902,0.1959,0.191
,SA000973-004,39.8198,,mg/L,0.5,0.1979,0.1969,0.1988,0.1981
,SA000973-005,39.3924,,mg/L,1.1,0.1754,0.1776,0.1741,0.1745
,PATRON,1.0095,,mg/L,1.6,0.1124,0.1128,0.1105,0.114
,SA000973-006,39.2959,,mg/L,0.7,0.1752,0.1744,0.1744,0.1767
,SA000973-007,0.8651,,mg/L,3.9,0.004,0.0041,0.004,0.0038
,SA000973-008,28.0048,,mg/L,0.1,0.1264,0.1263,0.1265,0.1266
,SA000973-009,25.6755,,mg/L,1.4,0.1312,0.1293,0.133,0.1314
,PATRON,1.0172,,mg/L,0.6,0.1275,0.1268,0.1274,0.1283
,BLANCO,0.0018,,mg/L,71.3,0.0002,0.0001,0.0002,0.0004
