PATRON,0.9996,,mg/L,0.4,0.1211,0,0.1207,0.1215,0.121
BLANCO,0.0001,,mg/L,>100,0,-0.0005,-0.0001,0,0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0002,-0.0008,0.0017,-0.0004
H KCA PO,-0.0158,,mg/L,16.3,-0.0019,0.0019,-0.002,-0.0016,-0.0022
H KCA PO,-0.0132,,mg/L,4.9,-0.0016,0.0017,-0.0015,-0.0016,-0.0017
H KCA PO,-0.0155,,mg/L,17.5,-0.0019,0.0017,-0.002,-0.0015,-0.0022
PATRON,1.0001,,mg/L,0.9,0.1211,0.0004,0.1221,0.1213,0.12
H KCA PO,-0.0152,,mg/L,20.3,-0.0018,0.0016,-0.0015,-0.0022,-0.0019
H KCA PO,-0.0169,,mg/L,9.7,-0.002,0.0018,-0.0019,-0.0023,-0.0019
PATRON,0.9938,,mg/L,1.1,0.1183,0.0007,0.1189,0.1168,0.1193
BLANCO,-0.0027,,mg/L,>100,-0.0003,0.0003,-0.0007,-0.0002,0
BLANCO REACTIVO,0,,mg/L,44.4,-0.0007,0.0005,-0.0008,-0.001,-0.0004
M1 PO,0.0109,,mg/L,14.4,0.0013,0.0035,0.0011,0.0014,0.0014
M2 PO,0.0092,,mg/L,37,0.0011,0.0033,0.0015,0.0008,0.0009
M3 PO,0.0062,,mg/L,86.3,0.0007,0.0035,0.0013,0.0008,0.0001
M4 PO,0.0068,,mg/L,14.2,0.0008,0.0031,0.0009,0.0007,0.0008
PATRON,0.9995,,mg/L,0.3,0.119,0.0024,0.119,0.1193,0.1187
P KCA PO,0.0057,,mg/L,1.7,0.0007,0.0029,0.0007,0.0007,0.0007
PATRON,1.0008,,mg/L,0.8,0.1191,0.002,0.1183,0.119,0.1201
BLANCO,-0.0013,,mg/L,>100,-0.0001,0.0013,0.0001,-0.0004,-0.0001
BLANCO REACTIVO,0,,mg/L,24.2,-0.0008,0.0004,-0.0007,-0.0011,-0.0007
CELDA 8,-0.0054,,mg/L,28.9,-0.0006,0.0034,-0.0005,-0.0007,-0.0008
CANAL,0.0309,,mg/L,19.3,0.0037,0.0032,0.0032,0.0033,0.0045
FASE 1,-0.007,,mg/L,28.6,-0.0008,0.0034,-0.0011,-0.0006,-0.0008
FASE 2,-0.0059,,mg/L,40.4,-0.0007,0.0032,-0.001,-0.0004,-0.0007
FASE 3,-0.0041,,mg/L,48.1,-0.0005,0.0033,-0.0002,-0.0007,-0.0005
VSP NORTE,0.0017,,mg/L,48.8,0.0002,0.0038,0.0002,0.0001,0.0003
CELDA 8.1,0.0055,,mg/L,36.6,0.0007,0.0032,0.0004,0.0007,0.0009
CELDA 8.2,0,,mg/L,>100,0,0.0029,0.0002,0.0004,-0.0006
