PATRON,0.053,,mg/L,3,0.0028,-0.0026,0.0028,0.0029,0.0028
BLANCO,0.0023,,mg/L,59.3,0.0003,-0.0005,0.0004,0.0005,0.0001
BLANCO REACTIVO,0,,mg/L,72.3,0.0003,-0.0004,0.0001,0.0002,0.0005
H KCA PO,0.0413,,mg/L,2.4,0.0019,0.0011,0.0019,0.0019,0.0019
H KCA PO,0.0413,,mg/L,9.7,0.0019,0.0012,0.0017,0.0019,0.002
H KCA PO,0.0413,,mg/L,5.6,0.0018,0.0016,0.0019,0.0017,0.0017
PATRON,0.0516,,mg/L,8.5,0.0028,-0.0025,0.0029,0.0025,0.0029
H KCA PO,0.0413,,mg/L,7.7,0.0019,0.001,0.0021,0.0018,0.0019
H KCA PO,0.0413,,mg/L,2,0.002,0.001,0.002,0.002,0.002
PATRON,0.0545,,mg/L,0.6,0.0029,-0.0028,0.0029,0.0029,0.0029
BLANCO,0.0011,,mg/L,37.9,0.0003,-0.0014,0.0003,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,24.2,0.0005,-0.0007,0.0004,0.0005,0.0006
M1 PO,0.0269,,mg/L,12.2,0.0015,0.0006,0.0014,0.0014,0.0018
M2 PO,0.0178,,mg/L,5.6,0.0011,0.0005,0.0011,0.001,0.0012
M3 PO,0.0182,,mg/L,3.8,0.0011,0.0004,0.0011,0.0012,0.0011
M4 PO,0.0141,,mg/L,23.6,0.0009,0.0004,0.001,0.0011,0.0007
PATRON,0.0492,,mg/L,3.1,0.0027,-0.0032,0.0026,0.0027,0.0027
P KCA PO,0.0099,,mg/L,41,0.0007,0.0005,0.001,0.0007,0.0004
PATRON,0.0499,,mg/L,6.8,0.0027,-0.0032,0.0028,0.0025,0.0027
BLANCO,0.0008,,mg/L,72.6,0.0002,-0.0017,0.0001,0.0004,0.0003
BLANCO REACTIVO,0,,mg/L,12.2,0.0006,-0.0009,0.0006,0.0007,0.0005
CELDA 8,0.0332,,mg/L,16.7,0.0019,0.0008,0.0015,0.0022,0.0019
PATRON,0.0487,,mg/L,10.4,0.0026,-0.0034,0.0026,0.0024,0.0029
BLANCO,0.0018,,mg/L,82.7,0.0003,-0.002,0.0002,0.0006,0.0001
BLANCO REACTIVO,0,,mg/L,32.6,0.0006,-0.0012,0.0008,0.0005,0.0005
H KCA PE,0.0201,,mg/L,48.6,0.0007,0.0013,0.0007,0.0003,0.001
H KCA PE,0.0201,,mg/L,10.7,0.0009,0.001,0.0008,0.001,0.0009
H KCA PE,0.0201,,mg/L,4.9,0.0009,0.0006,0.0009,0.0009,0.0008
PATRON,0.0525,,mg/L,5.8,0.0028,-0.0041,0.0029,0.0029,0.0026
H KCA PE,0.0201,,mg/L,9.8,0.001,0.001,0.0011,0.0011,0.0009
H KCA PE,0.0201,,mg/L,8.7,0.0011,0.0006,0.0012,0.001,0.0011
PATRON,0.0526,,mg/L,6.2,0.0028,-0.0041,0.0028,0.003,0.0027
BLANCO,0.004,,mg/L,56.7,0.0004,-0.0029,0.0005,0.0001,0.0006
BLANCO REACTIVO,0,,mg/L,16.5,0.0008,-0.0016,0.0007,0.001,0.0009
M1 PE,0.0141,,mg/L,29.6,0.0009,0.0005,0.0012,0.0008,0.0007
M2 PE,0.0123,,mg/L,13.2,0.0008,0.0003,0.0008,0.0007,0.0009
M3 PE,0.0097,,mg/L,40.8,0.0007,0.0003,0.0008,0.0009,0.0004
M4 PE,0.0077,,mg/L,18.8,0.0006,0.0001,0.0006,0.0005,0.0007
PATRON,0.0505,,mg/L,6.7,0.0027,-0.0042,0.0026,0.0029,0.0026
P KCA PE,0.0062,,mg/L,19.6,0.0005,0.0005,0.0006,0.0005,0.0004
PATRON,0.0522,,mg/L,8.9,0.0028,-0.0044,0.0028,0.0025,0.003
BLANCO,-0.0028,,mg/L,93,0.0001,-0.0031,0.0001,0.0001,0
BLANCO REACTIVO,0,,mg/L,10.2,0.0011,-0.0018,0.0011,0.001,0.0012
ELY 1,0.008,,mg/L,44.4,0.0006,0.0002,0.0004,0.0005,0.0009
ELY 2,0.0093,,mg/L,23.8,0.0007,0,0.0005,0.0008,0.0008
ELY 3,0.0101,,mg/L,17.1,0.0007,-0.0003,0.0006,0.0008,0.0007
ELY 4,0.0091,,mg/L,37.3,0.0007,-0.0006,0.0008,0.0004,0.0008
PATRON,0.0527,,mg/L,4.4,0.0028,-0.0053,0.0027,0.0029,0.0029
ELY P,0.0077,,mg/L,8.3,0.0006,-0.0001,0.0006,0.0006,0.0005
PATRON,0.0506,,mg/L,4.7,0.0027,-0.0049,0.0028,0.0028,0.0026
BLANCO,0.0042,,mg/L,33.7,0.0004,-0.0034,0.0003,0.0005,0.0005
BLANCO REACTIVO,0,,mg/L,11,0.0012,-0.0019,0.0013,0.0011,0.0011
