PATRON,4.8758,,mg/L,0.3,0.0494,1,1,1,0.0495,0.0494,0.0492
BLANCO,0.1552,,mg/L,2.1,0.0016,1,1,1,0.0016,0.0016,0.0016
BLANCO REACTIVO,0,,mg/L,13.1,0.0016,1,1,1,0.0016,0.0018,0.0014
FASE 1,0.0228,,mg/L,79.3,0.0002,1,1,1,0.0002,0.0004,0
FASE 2,0.031,,mg/L,12.4,0.0003,1,1,1,0.0003,0.0003,0.0004
FASE 3,0.0356,,mg/L,>100,0.0004,1,1,1,-0.0001,0.0006,0.0006
VSP NORTE,0.0474,,mg/L,27.7,0.0005,1,1,1,0.0004,0.0004,0.0006
CELDA 8.1,0.0459,,mg/L,51,0.0005,1,1,1,0.0002,0.0006,0.0006
CELDA 8.2,0.0777,,mg/L,34.2,0.0008,1,1,1,0.0011,0.0006,0.0006
CELDA 8.3,0.1111,,mg/L,4.9,0.0011,1,1,1,0.0012,0.0011,0.0011
