Analista,ALS,,,,,,,,,
Fecha de inicio,12/03/2023 11:36 p. m.  GMT: 13/03/2023 05:36 a. m.,,,,,,,,,
Hoja de trabajo,SA000663-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4963,,mg/L,0.9,0.0166,-0.0011,0.0167,0.0164,0.0166
,BLANCO,-0.001,,mg/L,>100,0,-0.0012,-0.0003,0.0003,-0.0001
,BLANCO REACTIVO,0,,mg/L,56.8,0.0003,-0.0012,0.0005,0.0003,0.0002
,SA000610-021,0.0374,,mg/L,6.7,0.0036,-0.0009,0.0035,0.0038,0.0034
,SA000610-022,1.0212,,mg/L,0.9,0.0985,-0.0007,0.0986,0.0993,0.0975
,SA000610-023,0.833,,mg/L,0.7,0.0803,-0.0006,0.08,0.0799,0.0809
,SA000610-024,0.7652,,mg/L,0.5,0.0737,-0.0007,0.0741,0.0734,0.0735
,SA000610-025,0.0154,,mg/L,21.1,0.0015,-0.001,0.0016,0.0017,0.0011
,PATRON,0.4885,,mg/L,1.8,0.0163,-0.0013,0.016,0.0166,0.0162
,SA000610-027,0.0135,,mg/L,9.4,0.0013,-0.001,0.0013,0.0012,0.0014
,SA000610-028,0.0601,,mg/L,3.2,0.0057,-0.0011,0.0057,0.0059,0.0056
,SA000613-014,0.1575,,mg/L,0.9,0.0151,-0.0009,0.0152,0.0151,0.0149
,SA000614-008,0.1927,,mg/L,0.8,0.0185,-0.0011,0.0183,0.0184,0.0186
,SA000614-009,0.1283,,mg/L,0.9,0.0123,-0.0009,0.0123,0.0122,0.0124
,PATRON,0.4967,,mg/L,1.3,0.0157,-0.0006,0.0158,0.0155,0.0158
,BLANCO,0.0033,,mg/L,>100,0.0001,-0.0011,0.0001,0.0002,0
,BLANCO REACTIVO,0,,mg/L,37.1,0.0005,-0.0007,0.0006,0.0007,0.0003
,SA000614-010,0.0691,,mg/L,1.8,0.0062,-0.0003,0.0063,0.0063,0.0061
,SA000615-003,0.9018,,mg/L,0.4,0.0828,-0.0001,0.083,0.0829,0.0823
,SA000620-017,0.3261,,mg/L,0.6,0.0297,-0.0002,0.0294,0.0298,0.0297
,SA000621-032,0.1192,,mg/L,0.7,0.0108,-0.0003,0.0108,0.0109,0.0107
,SA000626-001,0.3544,,mg/L,0.2,0.0323,-0.0003,0.0323,0.0322,0.0323
,PATRON,0.514,,mg/L,1.4,0.0162,-0.0007,0.0164,0.0163,0.016
,SA000626-002,0.0492,,mg/L,4.6,0.0044,-0.0002,0.0043,0.0044,0.0047
,SA000626-005,0.3366,,mg/L,1.9,0.0306,-0.0006,0.0302,0.0304,0.0313
,SA000626-006,0.3366,,mg/L,1.7,0.0305,-0.0003,0.0311,0.0304,0.03
,SA000626-007,0.0072,,mg/L,4.5,0.0006,-0.0004,0.0006,0.0007,0.0006
,SA000626-008,1.6555,,mg/L,0.5,0.1529,-0.0003,0.1532,0.1535,0.152
,PATRON,0.4962,,mg/L,2.1,0.0157,-0.0025,0.016,0.0156,0.0154
,BLANCO,0.0145,,mg/L,12.4,0.0005,-0.0025,0.0004,0.0005,0.0004
,BLANCO REACTIVO,0,,mg/L,20.2,0.0008,-0.0013,0.0006,0.0009,0.0009
,SA000629-001,0.263,,mg/L,1.6,0.0238,-0.0021,0.0238,0.0242,0.0234
,SA000630-001,0.1402,,mg/L,2,0.0127,-0.0024,0.0126,0.013,0.0125
,SA000630-003,0.1261,,mg/L,1.8,0.0114,-0.0022,0.0117,0.0113,0.0113
,SA000637-003,0.0289,,mg/L,10.3,0.0026,-0.002,0.0024,0.0025,0.0029
,SA000637-010,0.0664,,mg/L,1.5,0.006,-0.0022,0.006,0.0061,0.0059
,PATRON,0.5136,,mg/L,0.8,0.0162,-0.0029,0.0162,0.0164,0.0161
,SA000639-001,0.1396,,mg/L,0.9,0.0126,-0.0024,0.0127,0.0127,0.0125
,SA000639-002,0.1888,,mg/L,1.7,0.0171,-0.0022,0.0171,0.0174,0.0168
,SA000639-003,0.2105,,mg/L,1.2,0.019,-0.0023,0.0188,0.019,0.0193
,SA000639-004,0.0835,,mg/L,3.2,0.0076,-0.0022,0.0076,0.0078,0.0073
,SA000639-006,0.1693,,mg/L,2.7,0.0153,-0.0024,0.0149,0.0158,0.0153
,PATRON,0.5067,,mg/L,2.7,0.016,-0.0033,0.0156,0.016,0.0164
,BLANCO,0.0066,,mg/L,>100,0.0002,-0.0029,-0.0003,0.0004,0.0005
,BLANCO REACTIVO,0,,mg/L,11.1,0.0014,-0.0019,0.0012,0.0014,0.0015
,SA000639-007,0.105,,mg/L,2.6,0.0095,-0.003,0.0092,0.0095,0.0097
,SA000639-008,0.1173,,mg/L,1.1,0.0106,-0.003,0.0107,0.0105,0.0105
,SA000639-009,0.1223,,mg/L,17,0.0111,-0.0029,0.0121,0.0121,0.0089
,SA000639-011,0.1429,,mg/L,0.6,0.0129,-0.0029,0.013,0.0128,0.0129
,SA000639-012,0.1592,,mg/L,2.6,0.0144,-0.003,0.0144,0.0148,0.014
,PATRON,0.5096,,mg/L,2,0.0161,-0.0033,0.0164,0.0157,0.0162
,SA000639-013,0.2987,,mg/L,0.6,0.0271,-0.0031,0.027,0.0273,0.027
,SA000645-018,0.2106,,mg/L,1.1,0.019,-0.0031,0.0188,0.0191,0.0192
,PATRON,0.513,,mg/L,1,0.0162,-0.0036,0.0163,0.016,0.0163
,BLANCO,0.0005,,mg/L,>100,0,-0.0043,-0.0001,0.0003,-0.0002
,BLANCO REACTIVO,0,,mg/L,13,0.0018,-0.0024,0.002,0.0019,0.0016
