PATRON,0.4864,,mg/L,1.2,0.0599,0.0004,1,1,1,0.0594,0.0597,0.0608
BLANCO,0.003,,mg/L,49.4,0.0004,-0.0002,1,1,1,0.0003,0.0006,0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0002,1,1,1,0.0006,-0.0001,-0.0002
H KCA PO,0.0002,,mg/L,>100,0,0.0017,1,1,1,0.0001,0,0
H KCA PO,0.001,,mg/L,>100,0.0001,0.0016,1,1,1,-0.0001,0,0.0004
H KCA PO,0.0019,,mg/L,55.6,0.0002,0.0016,1,1,1,0.0003,0.0001,0.0003
PATRON,0.4837,,mg/L,0.6,0.0596,0,1,1,1,0.0599,0.0592,0.0597
H KCA PO,-0.0018,,mg/L,50.3,-0.0002,0.0019,1,1,1,-0.0001,-0.0002,-0.0003
H KCA PO,-0.0001,,mg/L,>100,0,0.0015,1,1,1,-0.0003,-0.0001,0.0003
PATRON,0.49,,mg/L,1,0.0586,0,1,1,1,0.0586,0.0592,0.058
BLANCO,0.0032,,mg/L,77.4,0.0004,-0.0006,1,1,1,0.0007,0.0001,0.0005
BLANCO REACTIVO,0,,mg/L,>100,-0.0002,0.0002,1,1,1,-0.0005,-0.0006,0.0004
M1 PO,0.0033,,mg/L,>100,0.0004,0.0014,1,1,1,-0.0002,0.0009,0.0006
M2 PO,-0.0003,,mg/L,>100,0,0.0018,1,1,1,-0.0003,0.0003,-0.0002
M3 PO,-0.0001,,mg/L,>100,0,0.0018,1,1,1,-0.0003,0,0.0003
M4 PO,-0.0011,,mg/L,38.3,-0.0001,0.0018,1,1,1,-0.0001,-0.0002,-0.0002
PATRON,0.5004,,mg/L,1.4,0.0577,0.0003,1,1,1,0.0583,0.058,0.0568
P KCA PO,0.0012,,mg/L,>100,0.0001,0.0016,1,1,1,0.0001,-0.0003,0.0005
PATRON,0.5018,,mg/L,0.5,0.0579,0.0004,1,1,1,0.0582,0.0576,0.0579
BLANCO,0.0023,,mg/L,>100,0.0003,-0.0004,1,1,1,0.0003,0.0008,-0.0003
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0001,1,1,1,-0.0001,0.0001,-0.0002
CELDA 8,0.0016,,mg/L,>100,0.0002,0.0018,1,1,1,0.0004,-0.0002,0.0004
CANAL,0.0043,,mg/L,57.5,0.0005,0.0015,1,1,1,0.0004,0.0003,0.0008
FASE 1,0.0034,,mg/L,68.6,0.0004,0.0016,1,1,1,0.0006,0.0005,0.0001
FASE 2,0.0077,,mg/L,22.9,0.0009,0.0013,1,1,1,0.0008,0.0011,0.0008
FASE 3,0.0025,,mg/L,73.2,0.0003,0.0023,1,1,1,0.0005,0.0001,0.0002
VSP NORTE,0.0076,,mg/L,73.9,0.0009,0.0015,1,1,1,0.001,0.0002,0.0015
CELDA 8.1,0.0097,,mg/L,45.2,0.0011,0.0015,1,1,1,0.001,0.0017,0.0007
CELDA 8.2,0.007,,mg/L,53.1,0.0008,0.0013,1,1,1,0.0004,0.0013,0.0008
CELDA 8.3,0.0038,,mg/L,88,0.0004,0.0019,1,1,1,0.0007,0,0.0006
PATRON,0.5088,,mg/L,0.9,0.0587,0,1,1,1,0.0583,0.0587,0.0593
BLANCO,0.0036,,mg/L,91.3,0.0004,-0.0004,1,1,1,0.0007,0,0.0005
BLANCO REACTIVO,0,,mg/L,45.8,0.0006,-0.0007,1,1,1,0.0003,0.0008,0.0007
H KCA PE,0.0001,,mg/L,>100,0,0.0011,1,1,1,0.0001,-0.0003,0.0002
