Analista,,,,,,,,,
Fecha de inicio,08/05/2023 11:26 a. m.  GMT: 08/05/2023 05:26 p. m.,,,,,,,,
Hoja de trabajo,SA001054_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0033,,mg/L,0.2,0.1362,0.1365,0.1361,0.136
,BLANCO,0.0001,,mg/L,>100,0,0.0001,-0.0001,0
,BLANCO REACTIVO,0,,mg/L,23.6,-0.0003,-0.0002,-0.0003,-0.0003
,SA001054-001,17.9339,,mg/L,0.2,0.0927,0.0928,0.0925,0.0929
,SA001054-002,17.2423,,mg/L,0.2,0.095,0.0951,0.0951,0.0949
,SA001054-003,17.5281,,mg/L,0.6,0.108,0.1084,0.1072,0.1083
,SA001054-004,0.2302,,mg/L,17.5,-0.0007,-0.0006,-0.0008,-0.0008
,SA001054-005,0.2078,,mg/L,>100,0,-0.0001,0.0001,0.0001
,PATRON,0.9964,,mg/L,0.3,0.1353,0.1348,0.1355,0.1356
,SA001054-006,27.3982,,mg/L,0.6,0.1666,0.1677,0.1657,0.1664
,PATRON,0.9944,,mg/L,0.3,0.135,0.1355,0.1347,0.1348
,BLANCO,0.0002,,mg/L,>100,0,0.0001,0,-0.0001
,BLANCO REACTIVO,0,,mg/L,52.6,-0.0004,-0.0002,-0.0005,-0.0005
