Analista,,,,,,,,,,
Fecha de inicio,06:15 a. m. 19/12/2025  GMT: 12:15 p. m. 19/12/2025,,,,,,,,,
Hoja de trabajo,SA007267_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.519,,mg/L,1,0.7,0.0195,0.0008,1,1
,BLANCO,0.0011,,mg/L,1,>100,0,0.0003,1,1
,BLANCO REACTIVO,0,,mg/L,1,26.5,0.0012,0.0014,1,1
,SA007267-001,0.1275,,mg/L,1,1.5,0.0206,-0.0004,30.007,7
,SA007267-002,0.2104,,mg/L,1,1.5,0.0342,-0.0005,30.005,7
,SA007267-003,0.0112,,mg/L,1,14.9,0.0018,-0.0012,30,7
,SA007267-004,0.118,,mg/L,1,2,0.019,-0.001,30.013,7
,SA007267-005,0.1386,,mg/L,1,0.7,0.0224,-0.0009,30.043,7
,PATRON,0.4981,,mg/L,1,>100,0.0187,0,1,1
,SA007267-006,0.0453,,mg/L,1,2.6,0.0072,-0.0005,30.008,7
,SA007267-007,0.127,,mg/L,1,2.3,0.0205,-0.0002,30.055,7
,SA007267-008,0.053,,mg/L,1,5.1,0.0085,-0.0004,30.052,7
,SA007267-009,0.0756,,mg/L,1,1.5,0.0122,-0.0011,30.034,7
,SA007267-010,0.0981,,mg/L,1,0.9,0.0158,-0.001,30.014,7
,PATRON,0.5067,,mg/L,1,>100,0.0191,0.0041,1,1
,BLANCO,0.0077,,mg/L,1,66.3,0.0003,0.0027,1,1
,BLANCO REACTIVO,0,,mg/L,1,36.9,-0.0006,0.0022,1,1
,SA007267-011,0.1263,,mg/L,1,1.4,0.0204,0.0016,30.06,7
,SA007267-012,0.0809,,mg/L,1,3.9,0.013,0.0021,30.023,7
,SA007267-013,0.1073,,mg/L,1,2.1,0.0206,0.0016,30.027,7
,SA007267-014,0.3397,,mg/L,1,0.7,0.0558,0.0015,30.024,7
,SA007267-015,0.1942,,mg/L,1,2.7,0.0315,0.001,30.032,7
,PATRON,0.5036,,mg/L,1,98.1,0.0189,0.0036,1,1
,SA007267-016,0.0514,,mg/L,1,6,0.0083,0.0017,30.049,7
,SA007267-017,0.0868,,mg/L,1,3.4,0.014,0.0017,30.003,7
,SA007267-018,0.1335,,mg/L,1,0.6,0.0216,0.0011,30.018,7
,SA007267-019,0.0059,,mg/L,1,18.5,0.0009,0.0012,30.014,7
,SA007267-020,0.2591,,mg/L,1,1.3,0.0423,0.0015,30.056,7
,PATRON,0.495,,mg/L,1,>100,0.0186,0.0049,1,1
,BLANCO,0.0033,,mg/L,1,>100,0.0001,0.0024,1,1
,BLANCO REACTIVO,0,,mg/L,1,4.8,-0.0011,0.0023,1,1
,SA007267-021,0.218,,mg/L,1,1.2,0.0388,0.0025,30.02,7
,SA007267-022,0.2748,,mg/L,1,0.3,0.0449,0.0024,30.008,7
,SA007267-023,0.3799,,mg/L,1,1.5,0.0626,0.0017,30.032,7
,SA007267-024,0.1984,,mg/L,1,1,0.0322,0.0017,30.023,7
,SA007267-025,0.0776,,mg/L,1,2.4,0.0125,0.0018,30.039,7
,PATRON,0.5136,,mg/L,1,92.6,0.0193,0.0029,1,1
,SA007267-026,0.0812,,mg/L,1,3.9,0.0147,0.0016,30.037,7
,SA007267-027,0.0776,,mg/L,1,3.2,0.0125,0.0019,30.033,7
,SA007267-028,0.1397,,mg/L,1,2.3,0.0226,0.0016,30.059,7
,SA007267-029,0.184,,mg/L,1,2.7,0.0299,0.0022,30.031,7
,SA007267-030,0.4225,,mg/L,1,0.5,0.0699,0.0019,30.035,7
,PATRON,0.5157,,mg/L,1,94.8,0.0194,0.0021,1,1
,BLANCO,0.0027,,mg/L,1,>100,0.0001,0.0011,1,1
,BLANCO REACTIVO,0,,mg/L,1,20.9,-0.0011,0.0004,1,1
,SA007267-031,0.4457,,mg/L,1,0.1,0.0911,0.0012,30.004,7
,SA007267-032,0.9745,,mg/L,1,0.2,0.1903,0.0013,30.016,7
,PATRON,0.484,,mg/L,1,98.3,0.0182,0.002,1,1
,BLANCO,-0.0059,,mg/L,1,58.7,-0.0002,0.001,1,1
,BLANCO REACTIVO,0,,mg/L,1,16.3,-0.0009,0.0023,1,1
