Analista,ACG,,,,,,,,
Fecha de inicio,29/03/2023 01:18 p. m.  GMT: 29/03/2023 07:18 p. m.,,,,,,,,
Hoja de trabajo,SA000813_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.9957,,mg/L,0.7,0.1015,0.1019,0.1019,0.1007
,BLANCO,-0.0036,,mg/L,20.8,-0.0004,-0.0004,-0.0004,-0.0003
,BLANCO REACTIVO,0,,mg/L,0.1,-0.1053,-0.1053,-0.1052,-0.1054
,SA000813-001,5.6969,,mg/L,0.7,0.024,0.0241,0.0238,0.0241
,SA000813-002,5.8488,,mg/L,0.5,0.0242,0.0243,0.0241,0.0241
,SA000813-003,4.2155,,mg/L,0.4,0.0177,0.0176,0.0178,0.0177
,SA000813-004,4.3665,,mg/L,0.9,0.0181,0.0179,0.0182,0.0182
,SA000813-005,7.3348,,mg/L,0.6,0.0304,0.0302,0.0303,0.0306
,PATRON,0.999,,mg/L,0.9,0.1018,0.1008,0.1026,0.1021
,SA000813-006,-0.0284,,mg/L,>100,-0.0001,-0.0003,-0.0001,0
,SA000813-007,7.0859,,mg/L,0.2,0.0295,0.0294,0.0295,0.0294
,SA000813-008,5.2172,,mg/L,0.1,0.0215,0.0215,0.0215,0.0215
,SA000813-009,3.7468,,mg/L,1.6,0.0155,0.0152,0.0156,0.0157
,SA000813-010,3.693,,mg/L,0.7,0.0156,0.0157,0.0155,0.0156
,PATRON,0.9938,,mg/L,0.2,0.1013,0.1011,0.1014,0.1014
,BLANCO,-0.0015,,mg/L,68,-0.0001,-0.0002,-0.0002,0
,BLANCO REACTIVO,0,,mg/L,0,-0.1055,-0.1055,-0.1054,-0.1055
,SA000813-011,4.1268,,mg/L,0.8,0.0176,0.0174,0.0177,0.0175
,SA000813-012,0.0997,,mg/L,0.3,0.0004,0.0004,0.0004,0.0004
,SA000813-013,2.9,,mg/L,0.9,0.0122,0.0121,0.0123,0.0121
,SA000813-014,2.5191,,mg/L,0.7,0.0103,0.0103,0.0104,0.0103
,SA000813-015,2.9307,,mg/L,0.4,0.0122,0.0122,0.0123,0.0122
,PATRON,0.9933,,mg/L,0.8,0.1013,0.1021,0.1009,0.1007
,SA000813-016,5.3708,,mg/L,0.6,0.0227,0.0226,0.0228,0.0226
,SA000813-017,4.883,,mg/L,1.5,0.0206,0.0203,0.0206,0.0209
,SA000813-018,7.0326,,mg/L,1.4,0.0291,0.0288,0.0289,0.0295
,SA000813-019,6.9394,,mg/L,0.9,0.0297,0.0299,0.0294,0.0299
,SA000813-020,25.8231,,mg/L,0.2,0.1058,0.1059,0.1056,0.1058
,PATRON,0.9856,,mg/L,0.1,0.1005,0.1005,0.1006,0.1004
,BLANCO,-0.0007,,mg/L,>100,-0.0001,0,-0.0002,-0.0001
,BLANCO REACTIVO,0,,mg/L,0.1,-0.1054,-0.1053,-0.1054,-0.1055
