PATRON,4.9265,,mg/L,1,0.0507,1,1,1,0.0503,0.0513,0.0506
BLANCO,0.0157,,mg/L,>100,0.0002,1,1,1,-0.0001,0.0004,0.0002
BLANCO REACTIVO,0,,mg/L,40.3,0.0003,1,1,1,0.0005,0.0004,0.0002
FASE 1,0.0453,,mg/L,26.1,0.0005,1,1,1,0.0006,0.0003,0.0005
PATRON,4.9198,,mg/L,0.3,0.0507,1,1,1,0.0507,0.0505,0.0508
FASE 2,0.1037,,mg/L,24,0.0011,1,1,1,0.0008,0.0011,0.0013
FASE 3,0.1092,,mg/L,13.4,0.0011,1,1,1,0.001,0.0012,0.0013
PATRON,4.8694,,mg/L,0.7,0.0502,1,1,1,0.0502,0.0505,0.0498
BLANCO,-0.0242,,mg/L,73.6,-0.0003,1,1,1,0,-0.0004,-0.0004
BLANCO REACTIVO,0,,mg/L,18.4,0.0017,1,1,1,0.0021,0.0014,0.0017
VSP NORTE,-0.0214,,mg/L,32.7,-0.0002,1,1,1,-0.0002,-0.0002,-0.0003
CELDA 8.1,0.0436,,mg/L,19.3,0.0005,1,1,1,0.0004,0.0004,0.0006
CELDA 8.2,0.073,,mg/L,38.5,0.0008,1,1,1,0.0005,0.0011,0.0007
CELDA 8.3,2.8362,,mg/L,2,0.0294,1,1,1,0.0292,0.029,0.0301
PATRON,4.8509,,mg/L,1.3,0.05,1,1,1,0.0507,0.0494,0.0498
BLANCO,0.0133,,mg/L,>100,0.0001,1,1,1,0.0001,0,0.0003
BLANCO REACTIVO,0,,mg/L,20.9,0.0018,1,1,1,0.0022,0.0017,0.0015
