Analista,ALS,,,,,,,,,
Fecha de inicio,11/11/2023 01:58 a. m.  GMT: 11/11/2023 07:58 a. m.,,,,,,,,,
Hoja de trabajo,SA002455-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4861,,mg/L,0.9,0.0158,0.0021,0.016,0.0157,0.0158
,BLANCO,0.008,,mg/L,88.8,0.0003,0.0002,0.0002,0.0001,0.0005
,BLANCO REACTIVO,0,,mg/L,63.1,-0.0004,0.0004,-0.0007,-0.0002,-0.0005
,SA002441-006,0.2009,,mg/L,0.6,0.0187,0.0017,0.0188,0.0187,0.0186
,SA002441-007,0.2569,,mg/L,1.9,0.024,0.0017,0.0235,0.0242,0.0244
,SA002441-008,0.4315,,mg/L,0.3,0.0402,0.0011,0.0401,0.0404,0.0402
,SA002441-009,0.5002,,mg/L,1.2,0.0467,0.0012,0.046,0.047,0.047
,SA002441-011,0.3893,,mg/L,1.2,0.0364,0.0016,0.0362,0.0361,0.0369
,PATRON,0.5094,,mg/L,1.1,0.0166,0.0021,0.0168,0.0165,0.0164
,SA002441-012,0.1561,,mg/L,0.5,0.0146,0.0014,0.0146,0.0147,0.0145
,SA002441-013,0.1051,,mg/L,1.1,0.0098,0.0013,0.0098,0.0097,0.0099
,PATRON,0.4956,,mg/L,1.6,0.0161,0.002,0.0159,0.0164,0.0161
,BLANCO,0.0117,,mg/L,51.5,0.0004,0.0003,0.0006,0.0002,0.0003
,BLANCO REACTIVO,0,,mg/L,>100,-0.0002,0,0.0002,-0.0003,-0.0006
