PATRON,5.095,,mg/L,3,0.0555,1,1,1,0.0562,0.0568,0.0536
BLANCO,-0.0028,,mg/L,>100,0,1,1,1,0.0002,0,-0.0003
BLANCO REACTIVO,0,,mg/L,9.6,0.0011,1,1,1,0.001,0.0012,0.0012
FASE 1,0.0101,,mg/L,42.6,0.0001,1,1,1,0.0001,0.0001,0.0001
FASE 2,0.019,,mg/L,47.4,0.0002,1,1,1,0.0003,0.0001,0.0002
FASE 3,0.014,,mg/L,>100,0.0002,1,1,1,0.0001,0.0004,0
VSP NORTE,0.0002,,mg/L,>100,0,1,1,1,0,0.0002,-0.0002
CELDA 8.1,0.0292,,mg/L,58.1,0.0003,1,1,1,0.0005,0.0002,0.0003
CELDA 8.2,0.0182,,mg/L,24.6,0.0002,1,1,1,0.0002,0.0002,0.0003
CELDA 8.3,0.0658,,mg/L,32.1,0.0007,1,1,1,0.0006,0.0006,0.001
