Analista,,,,,,,,,
Fecha de inicio,16/03/2023 09:52 a. m.  GMT: 16/03/2023 03:52 p. m.,,,,,,,,
Hoja de trabajo,SA000689_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0096,,mg/L,0.9,0.1292,0.1288,0.1284,0.1305
,BLANCO,0.0014,,mg/L,92.5,0.0002,0.0004,0.0001,0.0001
,BLANCO REACTIVO,0,,mg/L,6,-0.0009,-0.0008,-0.0008,-0.0009
,SA000689-001,3.0296,,mg/L,0.6,0.0163,0.0163,0.0165,0.0163
,SA000689-002,3.0196,,mg/L,0.6,0.0161,0.016,0.0161,0.0162
,SA000689-003,3.0753,,mg/L,1.1,0.0165,0.0165,0.0167,0.0163
,SA000689-004,-0.0021,,mg/L,>100,0,0,0,-0.0001
,SA000689-005,0.0965,,mg/L,16.1,0.0005,0.0005,0.0004,0.0006
,PATRON,1.0076,,mg/L,0.3,0.1289,0.1294,0.129,0.1285
,SA000689-006,15.394,,mg/L,0.1,0.0795,0.0794,0.0796,0.0795
,PATRON,1.009,,mg/L,0.5,0.1291,0.1293,0.1297,0.1285
,BLANCO,-0.0002,,mg/L,>100,0,-0.0001,-0.0001,0.0001
,BLANCO REACTIVO,0,,mg/L,8.9,-0.001,-0.0011,-0.0011,-0.0009
