Analista,,,,,,,,,,
Fecha de inicio,19/04/2023 10:56 a. m.  GMT: 19/04/2023 03:56 p. m.,,,,,,,,,
Hoja de trabajo,SA000989-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5022,,mg/L,1.9,0.0156,0.0012,0.0153,0.0159,0.0155
,BLANCO,-0.004,,mg/L,>100,-0.0001,0.0004,-0.0002,0,-0.0002
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0001,-0.0004,0.0004,-0.0004
,SA000982-001,0.1292,,mg/L,3.3,0.0114,0.0009,0.0117,0.011,0.0115
,SA000982-002,0.1485,,mg/L,0.4,0.0132,0.0008,0.0132,0.0132,0.0133
,SA000982-003,0.1567,,mg/L,2.7,0.0139,0.0008,0.0142,0.0135,0.0141
,SA000982-004,0.1225,,mg/L,1.1,0.0163,0.0006,0.0161,0.0163,0.0165
,SA000982-005,0.0854,,mg/L,4.2,0.0076,0.0007,0.0073,0.0076,0.0079
,PATRON,0.496,,mg/L,2.5,0.0154,0.0014,0.0158,0.015,0.0154
,SA000982-010,0.1262,,mg/L,3.6,0.0112,0.0009,0.011,0.011,0.0117
,SA000982-011,0.1934,,mg/L,0.6,0.0172,0.0005,0.017,0.0172,0.0172
,SA000982-012,0.1115,,mg/L,3,0.0099,0.0005,0.0101,0.0096,0.0101
,SA000982-013,0.1174,,mg/L,5.4,0.0104,0.0007,0.0098,0.0107,0.0108
,SA000982-015,0.2076,,mg/L,1.4,0.0184,0.0007,0.0187,0.0182,0.0182
,PATRON,0.5065,,mg/L,2.3,0.0157,0.0012,0.0161,0.0156,0.0154
,BLANCO,-0.0012,,mg/L,>100,0,0.0001,-0.0002,-0.0003,0.0004
,BLANCO REACTIVO,0,,mg/L,>100,-0.0002,0,-0.0002,0,-0.0004
,SA000982-016,0.2424,,mg/L,0.3,0.0215,0.0009,0.0215,0.0215,0.0214
,SA000982-017,0.1939,,mg/L,0.5,0.0172,0.0008,0.0173,0.0172,0.0171
,SA000983-025,0.1549,,mg/L,1.8,0.0138,0.0009,0.014,0.0137,0.0136
,SA000984-002,0.1045,,mg/L,4.9,0.0093,0.0009,0.0092,0.0089,0.0098
,SA000984-003,0.1897,,mg/L,1.6,0.0168,0.001,0.0165,0.0169,0.017
,PATRON,0.4926,,mg/L,2.4,0.0153,0.0014,0.0149,0.0157,0.0152
,SA000984-004,0.2035,,mg/L,0.3,0.0181,0.0009,0.0181,0.0181,0.018
,SA000984-005,0.1967,,mg/L,1.6,0.0086,0.0008,0.0086,0.0085,0.0088
,SA000984-006,0.3209,,mg/L,0.4,0.0284,0.0005,0.0285,0.0283,0.0284
,SA000984-007,0.0678,,mg/L,1.6,0.006,0.0007,0.006,0.0061,0.0059
,SA000984-009,0.1376,,mg/L,2.9,0.0122,0.0005,0.0126,0.0119,0.0122
,PATRON,0.5001,,mg/L,0.4,0.0155,0.0013,0.0154,0.0156,0.0155
,BLANCO,-0.001,,mg/L,>100,0,0.0008,0.0001,0.0002,-0.0005
,BLANCO REACTIVO,0,,mg/L,26.5,-0.0007,0.0001,-0.0006,-0.0009,-0.0006
,SA000985-002,0.1835,,mg/L,2.5,0.0163,0.0013,0.0158,0.0164,0.0166
,SA000985-003,0.1721,,mg/L,0.6,0.0153,0.0013,0.0152,0.0153,0.0154
,SA000985-004,0.400,,mg/L,0.9,0.0354,0.0013,0.0353,0.0357,0.0351
,SA000985-005,0.429,,mg/L,0.9,0.0266,0.001,0.0269,0.0266,0.0264
,SA000985-006,0.3008,,mg/L,0.5,0.0377,0.0013,0.0378,0.0379,0.0375
,PATRON,0.5127,,mg/L,0.6,0.0159,0.0019,0.016,0.0159,0.0158
,SA000985-007,0.1116,,mg/L,0.1,0.0099,0.0012,0.0099,0.0099,0.0099
,SA000985-008,0.289,,mg/L,1.9,0.0256,0.0014,0.0255,0.0252,0.0261
,SA000986-008,0.1954,,mg/L,3.9,0.0174,0.0014,0.0166,0.018,0.0175
,SA000986-009,0.1149,,mg/L,3.9,0.0102,0.0013,0.0105,0.0104,0.0098
,SA000986-010,0.1128,,mg/L,3.6,0.01,0.0012,0.0104,0.0097,0.0099
,PATRON,0.5115,,mg/L,3.3,0.0159,0.0016,0.0154,0.0164,0.0158
,BLANCO,-0.0022,,mg/L,>100,-0.0001,0.0007,0.0001,0.0003,-0.0007
,BLANCO REACTIVO,0,,mg/L,34.8,-0.0007,0.0001,-0.0004,-0.0009,-0.0008
,SA000986-011,0.0768,,mg/L,4.6,0.0068,0.0013,0.0069,0.0065,0.0071
,SA000986-012,0.2689,,mg/L,1.4,0.0239,0.0015,0.0241,0.024,0.0235
,SA000986-013,0.1237,,mg/L,2,0.011,0.0012,0.0108,0.0109,0.0112
,SA000986-014,0.033,,mg/L,8.5,0.003,0.0013,0.0029,0.0032,0.0027
,PATRON,0.5085,,mg/L,3.1,0.0158,0.0016,0.0155,0.0154,0.0163
,BLANCO,0.0044,,mg/L,>100,0.0001,0.0005,0.0003,0.0001,0.0001
,BLANCO REACTIVO,0,,mg/L,62.4,-0.0007,0,-0.0011,-0.0002,-0.0007
