Analista,jcan,,,,,,,,
Fecha de inicio,23/03/2023 12:17 p. m.  GMT: 23/03/2023 06:17 p. m.,,,,,,,,
Hoja de trabajo,SA000748_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.9989,,mg/L,0.5,0.1309,0.1314,0.1311,0.1303
,BLANCO,0.0034,,mg/L,24.7,0.0005,0.0006,0.0004,0.0003
,BLANCO REACTIVO,0,,mg/L,5.6,0.0008,0.0008,0.0009,0.0008
,SA000748-001,1.992,,mg/L,1.2,0.0106,0.0106,0.0107,0.0104
,SA000748-002,-0.0063,,mg/L,>100,0,-0.0001,-0.0001,0.0001
,SA000748-003,1.5712,,mg/L,1.1,0.0083,0.0082,0.0083,0.0084
,SA000748-004,1.9237,,mg/L,0.2,0.0102,0.0102,0.0102,0.0102
,SA000748-005,0.1392,,mg/L,11,0.0007,0.0008,0.0007,0.0007
,PATRON,0.992,,mg/L,0.5,0.1301,0.1299,0.1308,0.1295
,SA000748-006,2.2901,,mg/L,2.3,0.0121,0.0125,0.012,0.012
,SA000748-007,1.605,,mg/L,0.4,0.0085,0.0085,0.0085,0.0085
,SA000748-008,1.4292,,mg/L,0.6,0.0076,0.0076,0.0075,0.0076
,SA000748-009,2.1662,,mg/L,0.6,0.0115,0.0116,0.0114,0.0115
,SA000748-010,2.132,,mg/L,0.4,0.0113,0.0114,0.0113,0.0113
,PATRON,0.9927,,mg/L,0.2,0.1302,0.1305,0.1299,0.1301
,BLANCO,0.0014,,mg/L,>100,0.0002,0,0.0004,0.0002
,BLANCO REACTIVO,0,,mg/L,10.2,0.0009,0.0008,0.001,0.001
,SA000748-011,1.9949,,mg/L,1.3,0.0106,0.0105,0.0105,0.0107
,SA000748-012,2.6445,,mg/L,0.5,0.014,0.0141,0.014,0.014
,SA000748-013,15.1082,,mg/L,0.5,0.0799,0.0803,0.0795,0.0799
,PATRON,0.9908,,mg/L,0.2,0.1299,0.1302,0.1297,0.1299
,BLANCO,0.0001,,mg/L,>100,0,0,0,0
,BLANCO REACTIVO,0,,mg/L,3.6,0.0008,0.0008,0.0008,0.0008
