PATRON,0.9889,,mg/L,1,0.0014,0.1334,0.0004,0.1328,0.1325,0.135
BLANCO,-0.0102,,mg/L,93.2,0.0013,-0.0014,-0.0003,-0.0024,0.0001,-0.0018
BLANCO REACTIVO,0,,mg/L,53.9,0.0003,0.0005,-0.0003,0.0006,0.0006,0.0002
H KCA PO,0.0411,,mg/L,6.4,0.0004,0.0055,0.0009,0.0052,0.0054,0.0059
H KCA PO,0.0411,,mg/L,6.4,0.0004,0.0055,0.0009,0.0052,0.0054,0.0059
H KCA PO,0.0411,,mg/L,6.4,0.0004,0.0055,0.0009,0.0052,0.0054,0.0059
PATRON,0.9812,,mg/L,0.8,0.0011,0.1324,0.0002,0.1317,0.1337,0.1319
H KCA PO,0.0411,,mg/L,0.8,0.0011,0.1324,0.0002,0.1317,0.1337,0.1319
H KCA PO,0.0411,,mg/L,0.8,0.0011,0.1324,0.0002,0.1317,0.1337,0.1319
PATRON,0.0519,,mg/L,24.3,0.0007,0.0028,-0.0069,0.0035,0.0027,0.0021
BLANCO,-0.0028,,mg/L,>100,0.0008,-0.0004,-0.0002,-0.0008,-0.0009,0.0005
BLANCO REACTIVO,0,,mg/L,6.9,0.0001,0.0013,-0.0003,0.0012,0.0013,0.0013
M1 PO,0.0306,,mg/L,19.2,0.0008,0.0041,0.0005,0.0046,0.0032,0.0045
M2 PO,0.0283,,mg/L,9.5,0.0004,0.0038,0.0003,0.0037,0.0035,0.0042
M3 PO,0.0296,,mg/L,29.8,0.0012,0.004,0.0001,0.0043,0.0027,0.0049
M4 PO,0.0294,,mg/L,2.3,0.0001,0.0039,0.0005,0.0038,0.004,0.004
PATRON,0.9936,,mg/L,0.6,0.0008,0.1308,0.0007,0.1307,0.13,0.1316
P KCA PO,0.0364,,mg/L,16,0.0008,0.0048,0.002,0.0042,0.0056,0.0045
PATRON,1.0139,,mg/L,0.6,0.0007,0.1217,0.0051,0.1225,0.121,0.1217
BLANCO,0.005,,mg/L,42.9,0.0003,0.0006,0.0043,0.0009,0.0004,0.0005
BLANCO REACTIVO,0,,mg/L,15.3,0.0004,-0.0026,0.0021,-0.0028,-0.0021,-0.0028
CELDA 8,0.0391,,mg/L,5.6,0.0003,0.0051,0.0016,0.0048,0.0053,0.0053
CANAL,0.0034,,mg/L,>100,0.0011,0.0004,0.0026,-0.0008,0.0013,0.0008
FASE 1,0.0647,,mg/L,2.9,0.0002,0.0077,0.0063,0.0075,0.0079,0.0077
FASE 2,0.0229,,mg/L,8.3,0.0002,0.0027,0.006,0.0028,0.0029,0.0025
FASE 3,0.0066,,mg/L,50.7,0.0004,0.0008,0.0062,0.0003,0.0011,0.0009
VSP NORTE,0.0076,,mg/L,60.7,0.0005,0.0009,0.0063,0.0007,0.0005,0.0015
CELDA 8.1,0.0335,,mg/L,9.6,0.0004,0.004,0.0059,0.0039,0.0036,0.0044
CELDA 8.2,0.0121,,mg/L,12.9,0.0002,0.0014,0.0062,0.0016,0.0014,0.0013
CELDA 8.3,0.014,,mg/L,57.1,0.001,0.0017,0.0051,0.0014,0.0009,0.0027
S. RICA,0.003,,mg/L,>100,0.0007,0.0004,0.0013,0.0007,-0.0004,0.0009
PATRON,1.0169,,mg/L,0.4,0.0005,0.1338,-0.0002,0.134,0.1343,0.1333
BLANCO,-0.0077,,mg/L,37.7,0.0004,-0.001,-0.0001,-0.001,-0.0014,-0.0006
BLANCO REACTIVO,0,,mg/L,52.9,0.0005,-0.001,-0.0003,-0.0016,-0.0007,-0.0007
H KCA PE,0.0094,,mg/L,47.2,0.0006,0.0012,0.0023,0.0017,0.0006,0.0015
H KCA PE,0.0094,,mg/L,47.2,0.0006,0.0012,0.0023,0.0017,0.0006,0.0015
H KCA PE,0.0094,,mg/L,47.2,0.0006,0.0012,0.0023,0.0017,0.0006,0.0015
PATRON,0.9869,,mg/L,0.8,0.001,0.1345,0.0009,0.1342,0.1357,0.1337
H KCA PE,0.0094,,mg/L,47.2,0.0006,0.0012,0.0023,0.0017,0.0006,0.0015
