PATRON,0.0465,,mg/L,7.9,0.0026,-0.0007,0.0028,0.0024,0.0026
BLANCO,-0.0041,,mg/L,60.8,0.0002,0,0.0003,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,75,-0.0003,-0.0006,-0.0001,-0.0003,-0.0005
H KCA PO,0.0233,,mg/L,11.1,0.0014,0.0023,0.0012,0.0016,0.0014
H KCA PO,0.0233,,mg/L,31.6,0.0013,0.0022,0.0016,0.0009,0.0016
H KCA PO,0.0233,,mg/L,5.3,0.0015,0.0019,0.0015,0.0015,0.0014
PATRON,0.0498,,mg/L,12.8,0.0028,-0.0002,0.0031,0.0029,0.0024
H KCA PO,0.0233,,mg/L,25.6,0.0015,0.0015,0.0012,0.0019,0.0015
H KCA PO,0.0233,,mg/L,8.2,0.0014,0.0024,0.0015,0.0015,0.0013
PATRON,0.0489,,mg/L,23.9,0.0027,-0.0004,0.0024,0.0035,0.0023
BLANCO,0.0017,,mg/L,9.8,0.0005,-0.0001,0.0005,0.0005,0.0006
BLANCO REACTIVO,0,,mg/L,32,-0.0005,-0.0001,-0.0004,-0.0007,-0.0004
M1 PO,0.0079,,mg/L,44.5,0.0008,0.003,0.0004,0.001,0.001
M2 PO,0.0052,,mg/L,46.8,0.0007,0.003,0.0008,0.0003,0.0009
M3 PO,0.0122,,mg/L,9.5,0.001,0.0024,0.0011,0.001,0.0009
M4 PO,0.0028,,mg/L,37,0.0006,0.0022,0.0008,0.0005,0.0004
PATRON,0.0477,,mg/L,5.5,0.0027,-0.0002,0.0027,0.0028,0.0025
P KCA PO,0.0032,,mg/L,3,0.0006,0.0031,0.0006,0.0006,0.0006
PATRON,0.0477,,mg/L,6.9,0.0027,-0.0006,0.0027,0.0025,0.0029
BLANCO,-0.0047,,mg/L,>100,0.0002,0.0001,-0.0001,0.0005,0.0002
BLANCO REACTIVO,0,,mg/L,12.7,-0.0005,-0.0003,-0.0005,-0.0005,-0.0006
