PATRON,5.1788,,mg/L,2,0.047,0.0476,0.0473,0.0459
BLANCO,-0.0048,,mg/L,>100,0,0,-0.0001,0
BLANCO REACTIVO,0,,mg/L,14,0.0002,0.0003,0.0002,0.0002
CANAL,0.0189,,mg/L,55.4,0.0002,0.0002,0.0002,0.0001
FASE 1,0.0058,,mg/L,>100,0,0.0002,0,0
FASE 2,0.0084,,mg/L,37,0.0001,0.0001,0,0.0001
FASE 3,0.0354,,mg/L,10.2,0.0003,0.0003,0.0003,0.0003
VSP NORTE,0.001,,mg/L,68.4,-0.0001,-0.0002,0,-0.0002
CELDA 8.1,0.001,,mg/L,>100,0,0,0.0001,-0.0001
CELDA 8.2,0.001,,mg/L,33.9,-0.0001,-0.0001,-0.0001,-0.0001
CELDA 8.3,0.5637,,mg/L,15.8,0.0047,0.0053,0.0049,0.0039
PATRON,5.0983,,mg/L,2,0.0462,0.0451,0.0467,0.0467
BLANCO,0.0076,,mg/L,56.1,0.0001,0,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,46.6,0.0002,0.0001,0.0003,0.0003
