PATRON,4.9666,,mg/L,1.3,0.0437,0.0443,0.0437,0.0432
BLANCO,0.0036,,mg/L,>100,0,-0.0001,-0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,31.1,-0.0003,-0.0002,-0.0003,-0.0002
FASE 1,0.0356,,mg/L,29.4,0.0003,0.0003,0.0004,0.0003
FASE 2,0.0119,,mg/L,12.8,0.0001,0.0001,0.0001,0.0001
FASE 3,0.0195,,mg/L,27.2,0.0002,0.0002,0.0002,0.0001
VSP NORTE,0.0098,,mg/L,>100,0.0001,0.0003,0.0002,-0.0002
CELDA 8.1,0.0079,,mg/L,>100,0.0001,-0.0001,0.0003,0.0001
CELDA 8.2,0.0177,,mg/L,17.2,0.0002,0.0002,0.0002,0.0001
CELDA 8.3,0.0046,,mg/L,>100,0,0.0001,0,0
PATRON,4.8848,,mg/L,0.7,0.043,0.0429,0.0427,0.0433
BLANCO,-0.0244,,mg/L,23.3,-0.0002,-0.0003,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,70.1,-0.0003,-0.0001,-0.0003,-0.0005
