PATRON,5.0316,,mg/L,0.5,0.0477,0.0475,0.0476,0.048
BLANCO,-0.0421,,mg/L,7.9,-0.0004,-0.0004,-0.0004,-0.0004
BLANCO REACTIVO,0,,mg/L,0.3,-0.0033,-0.0033,-0.0033,-0.0033
FASE 1,0.0044,,mg/L,>100,0,0.0001,0,0
FASE 2,0.0137,,mg/L,52.5,0.0001,0.0002,0.0001,0.0001
FASE 3,0.0228,,mg/L,23.4,0.0002,0.0002,0.0003,0.0002
VSP NORTE,0.0049,,mg/L,47.6,0,0,0,0.0001
CELDA 8.1,0.0125,,mg/L,32.4,0.0001,0.0001,0.0001,0.0002
CELDA 8.2,0.0025,,mg/L,>100,0,0,0,0.0001
CELDA 8.3,0.1577,,mg/L,8.6,0.0015,0.0015,0.0014,0.0017
PATRON,5.002,,mg/L,0.8,0.0475,0.0472,0.0479,0.0472
BLANCO,-0.0052,,mg/L,>100,0,0,-0.0001,0
BLANCO REACTIVO,0,,mg/L,2.5,-0.0046,-0.0044,-0.0047,-0.0046
