Analista,MARTIN a,,,,,,,,,
Fecha de inicio,12/02/2024 10:02 a. m.  GMT: 12/02/2024 04:02 p. m.,,,,,,,,,
Hoja de trabajo,SA003318-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5091,,mg/L,2.1,0.016,-0.0001,0.0161,0.0163,0.0157
,BLANCO,0.0048,,mg/L,>100,0.0002,-0.0006,0.0003,0.0004,-0.0002
,BLANCO REACTIVO,0,,mg/L,12.9,0.0003,-0.0005,0.0002,0.0002,0.0003
,SA003305-016,0.1516,,mg/L,2,0.0137,-0.0012,0.014,0.0136,0.0134
,SA003305-017,0.0976,,mg/L,3.3,0.0088,-0.0011,0.0091,0.0086,0.0087
,SA003305-018,0.0789,,mg/L,2.8,0.0071,-0.0008,0.0073,0.0069,0.0072
,SA003305-019,0.0732,,mg/L,3,0.0066,-0.0011,0.0064,0.0067,0.0067
,SA003305-020,0.0769,,mg/L,2.1,0.0069,-0.001,0.007,0.0068,0.007
,PATRON,0.4891,,mg/L,1.2,0.0154,-0.0003,0.0156,0.0153,0.0154
,SA003305-021,0.0649,,mg/L,4.4,0.0059,-0.0009,0.0056,0.0059,0.0061
,SA003305-022,0.0676,,mg/L,3.7,0.0061,-0.0006,0.0062,0.0058,0.0062
,PATRON,0.4912,,mg/L,1.5,0.0155,-0.0004,0.0153,0.0154,0.0157
,BLANCO,0.0077,,mg/L,29.7,0.0002,-0.0012,0.0003,0.0002,0.0003
,BLANCO REACTIVO,0,,mg/L,66.7,0.0003,-0.0006,0.0006,0.0003,0.0001
