PATRON,1.0115,,mg/L,0.4,0.0001,0.0202,0.0201,0.0203,0.0203
BLANCO,-0.0064,,mg/L,6.7,0,-0.0001,-0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,18.6,0.0001,-0.0003,-0.0002,-0.0003,-0.0003
H,0.1855,,mg/L,0.4,0,0.0037,0.0037,0.0037,0.0037
C1,0.1796,,mg/L,1.3,0,0.0036,0.0037,0.0036,0.0036
C2,0.178,,mg/L,1.5,0.0001,0.0036,0.0035,0.0035,0.0036
PATRON,0.9999,,mg/L,0.2,0,0.02,0.02,0.0199,0.02
BLANCO,-0.0084,,mg/L,90.6,0.0002,-0.0002,-0.0003,-0.0001,0
BLANCO REACTIVO,0,,mg/L,21.7,0.0001,-0.0004,-0.0004,-0.0005,-0.0003
C3,0.1782,,mg/L,3,0.0001,0.0036,0.0035,0.0037,0.0036
C4,0.1837,,mg/L,2.1,0.0001,0.0037,0.0037,0.0038,0.0036
T,0.1777,,mg/L,2.4,0.0001,0.0036,0.0035,0.0037,0.0035
PATRON,1.0028,,mg/L,0.2,0,0.02,0.0201,0.02,0.02
BLANCO,-0.0039,,mg/L,90.9,0.0001,-0.0001,0,-0.0002,0
BLANCO REACTIVO,0,,mg/L,27,0.0001,-0.0005,-0.0004,-0.0007,-0.0004
ELY1,0.1563,,mg/L,1.6,0.0001,0.0031,0.0031,0.0032,0.0031
ELY2,0.1456,,mg/L,1.1,0,0.0029,0.0029,0.003,0.0029
ELY3,0.1274,,mg/L,1.6,0,0.0026,0.0025,0.0026,0.0026
PATRON,0.9957,,mg/L,0.4,0.0001,0.0199,0.0198,0.0199,0.02
BLANCO,-0.0043,,mg/L,67.1,0.0001,-0.0001,0,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,5.1,0,-0.0006,-0.0006,-0.0007,-0.0007
ELY4,0.1176,,mg/L,6.4,0.0002,0.0024,0.0025,0.0023,0.0022
ELY5,0.1059,,mg/L,3.4,0.0001,0.0021,0.0021,0.0022,0.0021
PATRON,1.0022,,mg/L,0.3,0.0001,0.02,0.02,0.0201,0.02
BLANCO,0.0034,,mg/L,47.9,0,0.0001,0.0001,0.0001,0
BLANCO REACTIVO,0,,mg/L,9.8,0.0001,-0.0006,-0.0007,-0.0006,-0.0007
