PATRON,4.9842,,mg/L,1.2,0.1003,0.1008,0.0989,0.1011
BLANCO,-0.0054,,mg/L,44,-0.0001,-0.0001,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,5.8,-0.0002,-0.0002,-0.0002,-0.0002
H,3.9465,,mg/L,0.9,0.0797,0.0799,0.0789,0.0803
C1,3.9822,,mg/L,1,0.0804,0.0802,0.0797,0.0813
C2,3.9411,,mg/L,0.7,0.0796,0.0795,0.0802,0.0791
PATRON,5.0075,,mg/L,0.3,0.1007,0.1011,0.1004,0.1007
BLANCO,-0.0012,,mg/L,>100,0,0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,4.5,-0.0003,-0.0003,-0.0003,-0.0003
C3,3.9196,,mg/L,0.4,0.0791,0.0789,0.0794,0.0791
C4,3.9375,,mg/L,0.3,0.0795,0.0795,0.0797,0.0793
T,3.8759,,mg/L,0.4,0.0783,0.0785,0.0784,0.0779
PATRON,4.9952,,mg/L,0.3,0.1005,0.1006,0.1007,0.1002
BLANCO,-0.001,,mg/L,>100,0,0,0,0
BLANCO REACTIVO,0,,mg/L,25.9,-0.0004,-0.0003,-0.0005,-0.0004
ELY1,3.909,,mg/L,0.5,0.0789,0.0793,0.0789,0.0786
ELY2,3.8383,,mg/L,0.7,0.0775,0.0781,0.0773,0.0772
ELY3,3.7946,,mg/L,0.3,0.0767,0.0766,0.0765,0.0769
PATRON,4.9727,,mg/L,0.7,0.1,0.0997,0.1009,0.0996
BLANCO,0.001,,mg/L,>100,0,0.0001,0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,32,-0.0004,-0.0006,-0.0003,-0.0004
ELY4,3.8857,,mg/L,0.9,0.0785,0.0783,0.0778,0.0792
ELY5,3.8298,,mg/L,0.8,0.0774,0.0773,0.0781,0.0768
PATRON,5.0311,,mg/L,2.1,0.1012,0.1029,0.1019,0.0988
BLANCO,-0.0043,,mg/L,53.1,-0.0001,-0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,10.1,-0.0005,-0.0004,-0.0005,-0.0004
