Analista,,,,,,,,,,
Fecha de inicio,05/07/2023 02:05 a. m.  GMT: 05/07/2023 07:05 a. m.,,,,,,,,,
Hoja de trabajo,SA001444-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5055,,mg/L,1.5,0.0172,0.0012,0.0171,0.017,0.0175
,BLANCO,0.0099,,mg/L,98.9,0.0003,-0.0004,0.0001,0.0002,0.0007
,BLANCO REACTIVO,0,,mg/L,75.3,0.0004,-0.0005,0.0001,0.0003,0.0007
,SA001421-006,1.0888,,mg/L,0.9,0.1039,-0.0004,0.1029,0.1042,0.1046
,SA001426-002,2.0343,,mg/L,0.2,0.1907,0,0.1909,0.1902,0.191
,SA001426-012,4.4158,,mg/L,0.2,0.0427,-0.0028,0.0427,0.0428,0.0427
,SA001426-013,3.1336,,mg/L,0.6,0.2888,-0.0002,0.2882,0.2874,0.2908
,SA001426-021,0.3718,,mg/L,0.7,0.0361,-0.0009,0.0361,0.0364,0.0358
,PATRON,0.4978,,mg/L,0.7,0.0169,0.0001,0.0171,0.0169,0.0168
,SA001426-022,0.3311,,mg/L,0.4,0.0321,-0.0008,0.032,0.0321,0.0322
,SA001426-023,0.1225,,mg/L,1.1,0.012,-0.001,0.0119,0.0119,0.0121
,SA001426-024,0.1211,,mg/L,0.8,0.0117,0.0017,0.0118,0.0117,0.0117
,SA001426-026,0.3111,,mg/L,0.4,0.0302,-0.0008,0.0303,0.0302,0.0301
,SA001426-027,0.5766,,mg/L,0.8,0.0556,-0.0008,0.0552,0.0561,0.0554
,PATRON,0.5127,,mg/L,0.9,0.0174,-0.0008,0.0176,0.0173,0.0175
,BLANCO,0.0023,,mg/L,>100,0.0001,-0.0018,0.0002,0,0.0001
,BLANCO REACTIVO,0,,mg/L,35.4,0.0004,-0.0016,0.0005,0.0002,0.0004
,SA001426-029,0.1637,,mg/L,0.8,0.0159,-0.0014,0.016,0.0161,0.0158
,SA001432-019,1.4169,,mg/L,0.5,0.1343,-0.001,0.1336,0.1343,0.1349
,PATRON,0.5027,,mg/L,0.6,0.0171,-0.0004,0.0172,0.0171,0.017
,BLANCO,0.0017,,mg/L,>100,0.0001,-0.0017,0,0.0001,0.0001
,BLANCO REACTIVO,0,,mg/L,46.9,0.0005,-0.0014,0.0006,0.0007,0.0003
